SOURCE_ID,DATE,ACRES_REQUESTED,ACRES_COMPLETED,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
200209,2019-09-05,441,0,"Upper River Backcountry Burning, Units 10, 11, 12, 13, 25, 26",Broadcast,US Forest Service,47.9716,-116.1624,0,Incomplete
163472,2019-09-05,500,0,Long Creek Fuels Unit 2G,Wildlife Habitat,US Forest Service,46.894,-115,0,Incomplete
202334,2019-09-05,148,0,Upper River Unit 9 (Marten Creek),Broadcast,US Forest Service,47.98901,-116.20281,0,Incomplete
175636,2019-09-05,750,500,Crane Basin,Broadcast,US Forest Service,44.3708,-113.992,14425,Complete
200450,2019-09-05,600,600,Fall Creek - Fourth of July Unit 2,Broadcast,US Forest Service,43.29185,-111.401509,37710,Complete
202505,2019-09-05,457,457,Wickiup,Understory,US Forest Service,45.84,-115.893,9231.4,Complete
162025,2019-09-05,300,300,Sherlock Creek Lodgepole,Broadcast,US Forest Service,47.08,-115.18,11220,Complete
200450,2019-09-06,100,100,Fall Creek - Fourth of July Unit 2,Broadcast,US Forest Service,43.29185,-111.401509,6285,Complete
200791,2019-09-07,15,2,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,86.7,Complete
175636,2019-09-07,100,0,Crane Basin,Broadcast,US Forest Service,44.3708,-113.992,0,Incomplete
200450,2019-09-07,200,0,Fall Creek - Fourth of July Unit 2,Broadcast,US Forest Service,43.29185,-111.401509,0,Incomplete
200791,2019-09-08,15,3,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,130.05,Complete
200791,2019-09-09,15,0,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,0,Incomplete
200791,2019-09-10,15,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
201687,2019-09-10,2,2,103 Salvage Landings,Landings,US Forest Service,46.3984,-115.6299,10,Complete
200791,2019-09-11,10,10,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,433.5,Complete
155210,2019-09-12,100,30,Self Help,Broadcast,US Forest Service,42.1218,-111.689,450,Complete
200791,2019-09-12,10,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
202367,2019-09-13,7,0,Rocky Bear,Understory,US Forest Service,44.9545,-116.1875,0,Incomplete
202373,2019-09-13,7,0,Bear Basin,Broadcast,US Forest Service,44.93878,-116.13563,0,Incomplete
200791,2019-09-13,10,3,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,130.05,Complete
155210,2019-09-13,100,20,Self Help,Broadcast,US Forest Service,42.1218,-111.689,300,Complete
202373,2019-09-14,45,38,Bear Basin,Broadcast,US Forest Service,44.93878,-116.13563,532,Complete
200791,2019-09-14,10,2,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,86.7,Complete
201688,2019-09-14,13,0,103 Salvage Unit,Broadcast,US Forest Service,46.3984,-115.6299,0,Incomplete
155210,2019-09-14,100,0,Self Help,Broadcast,US Forest Service,42.1218,-111.689,0,Incomplete
201696,2019-09-14,24,24,Woodrat unit 19,Jackpot,US Forest Service,46.1686,-115.739,692.4000000000001,Complete
202367,2019-09-14,65,0,Rocky Bear,Understory,US Forest Service,44.9545,-116.1875,0,Incomplete
201719,2019-09-15,12,0,Snowy Pete unit 33,Broadcast,US Forest Service,46.5015,-115.6076,0,Incomplete
201697,2019-09-15,8,8,Woodrat unit 20,Jackpot,US Forest Service,46.1697,-115.7395,230.8,Complete
155210,2019-09-15,800,30,Self Help,Broadcast,US Forest Service,42.1218,-111.689,450,Complete
200791,2019-09-15,10,10,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,433.5,Complete
202367,2019-09-15,65,65,Rocky Bear,Understory,US Forest Service,44.9545,-116.1875,646.75,Complete
202373,2019-09-16,45,7,Bear Basin,Broadcast,US Forest Service,44.93878,-116.13563,98,Complete
200791,2019-09-16,10,0,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,0,Incomplete
202367,2019-09-16,25,25,Rocky Bear,Understory,US Forest Service,44.9545,-116.1875,248.74999999999997,Complete
201795,2019-09-16,5,5,Preacher Dewey,Broadcast,US Forest Service,46.47966,-115.7373,144.25,Complete
155210,2019-09-16,500,0,Self Help,Broadcast,US Forest Service,42.1218,-111.689,0,Incomplete
202373,2019-09-17,15,5,Bear Basin,Broadcast,US Forest Service,44.93878,-116.13563,70,Complete
202367,2019-09-17,15,1,Rocky Bear,Understory,US Forest Service,44.9545,-116.1875,9.95,Complete
200791,2019-09-17,10,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
202534,2019-09-18,2,2,Doc Denny 9,Broadcast,US Forest Service,45.78632,-115.98652,57.7,Complete
200337,2019-09-18,400,40,Sublett - Yellowjacket,Broadcast,US Forest Service,42.27528,-112.90683,646,Complete
159389,2019-09-18,50,0,St. Charles,Broadcast,US Forest Service,42.11625,-111.57247,0,Incomplete
200791,2019-09-18,15,3,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,130.05,Complete
202536,2019-09-19,1,0,Doc Denny 11,Broadcast,US Forest Service,45.79883,-115.96592,0,Incomplete
200791,2019-09-19,15,13,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,563.5500000000001,Complete
175625,2019-09-19,5,5,FALL 2019 Challis Piles,Hand Piles,US Forest Service,44.356,-114.503,175,Complete
200153,2019-09-19,10,10,Salt Ridge hand piles,Hand Piles,US Forest Service,43.53362,-114.90394,20,Complete
201684,2019-09-20,3,1,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,5,Complete
200154,2019-09-20,15,0,Fleck Summit hand piles,Hand Piles,US Forest Service,43.62042,-114.89398,0,Incomplete
200791,2019-09-20,15,27,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,1170.45,Complete
202844,2019-09-21,15,0,Pine Flats,Hand Piles,US Forest Service,44.06654,-115.68358,0,Incomplete
200791,2019-09-21,15,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
202846,2019-09-21,10,10,Lowman District Administrative Piles #2,Hand Piles,US Forest Service,44.41984,-115.40552,30,Complete
202845,2019-09-21,35,0,Lowman District Administrative Piles,Hand Piles,US Forest Service,44.0738,-115.589,0,Incomplete
200791,2019-09-22,15,27,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,1170.45,Complete
201125,2019-09-22,200,100,Clear Creek Roadside Hazard Piles,Landings,US Forest Service,44.1721,-115.53885,500,Complete
200248,2019-09-23,5,0,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,0,Incomplete
201019,2019-09-23,66,0,Blue Jacket Salvage Jackpot,Jackpot,US Forest Service,46.96947,-116.61814,0,Incomplete
201898,2019-09-23,100,25,FY20 Lick Ck Piles,Hand Piles,US Forest Service,45.53233,-113.89663,325,Complete
201125,2019-09-23,130,0,Clear Creek Roadside Hazard Piles,Landings,US Forest Service,44.1721,-115.53885,0,Incomplete
155210,2019-09-23,50,10,Self Help,Broadcast,US Forest Service,42.1218,-111.689,150,Complete
201684,2019-09-23,3,2,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,10,Complete
200791,2019-09-23,15,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
202916,2019-09-24,3,2,Beaver Handpiles,Hand Piles,US Forest Service,47.55707,-115.90163,30,Complete
202914,2019-09-24,100,25,FY 20 Lost Trail Unit 16,Hand Piles,US Forest Service,45.67644,-113.97079,350,Complete
201684,2019-09-24,2,0,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,0,Incomplete
155210,2019-09-24,600,400,Self Help,Broadcast,US Forest Service,42.1218,-111.689,6000,Complete
201019,2019-09-24,66,0,Blue Jacket Salvage Jackpot,Jackpot,US Forest Service,46.96947,-116.61814,0,Incomplete
201899,2019-09-24,310,150,FY23 UNF hand pile burning West of Hwy 93,Hand Piles,US Forest Service,45.61452,-113.98624,1950,Complete
200791,2019-09-24,15,6,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,260.1,Complete
201976,2019-09-24,3,1,Redfish 210 Project - Piles,Hand Piles,US Forest Service,44.15192,-114.90325,2,Complete
97011,2019-09-24,1,0,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,0,Incomplete
200248,2019-09-24,5,0,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,0,Incomplete
166995,2019-09-24,164,0,Horsethief Project,Understory,US Forest Service,44.5349,-115.875,0,Incomplete
154787,2019-09-24,2,2,Palisades Admin Burn,Hand Piles,US Forest Service,43.2026,-111.048,10,Complete
201894,2019-09-25,509,0,FY23 Hughes Creek unit 5b,Broadcast,US Forest Service,45.56659,-114.00838,0,Incomplete
201976,2019-09-25,3,3,Redfish 210 Project - Piles,Hand Piles,US Forest Service,44.15192,-114.90325,6,Complete
200791,2019-09-25,15,4,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,173.4,Complete
200248,2019-09-25,15,14,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,24.92,Complete
201839,2019-09-25,1,1,Wilson Bar Campground,Hand Piles,US Forest Service,45.39294,-115.49372,2,Complete
176786,2019-09-25,10,5,"Lower Flat N, S, Grassy & N, S Griz Salvage Sale Landings",Landings,US Forest Service,47.8088,-116.108,25,Complete
201895,2019-09-25,300,0,FY21 Johnson Gulch 6a and 6b,Broadcast,US Forest Service,45.56154,-113.95448,0,Incomplete
174810,2019-09-25,500,300,Four Mile RX,Broadcast,US Forest Service,44.8452,-115.697,4119,Complete
172847,2019-09-25,2600,2100,Bald Hill Unit A,Understory,US Forest Service,45.0043,-115.668,21903,Complete
154787,2019-09-25,1,0,Palisades Admin Burn,Hand Piles,US Forest Service,43.2026,-111.048,0,Incomplete
201706,2019-09-25,1000,1000,Bald Hill Unit B,Broadcast,US Forest Service,44.982019,-115.657764,10430,Complete
200019,2019-09-25,42,42,Rock Creek Aspen Units,Broadcast,US Forest Service,42.15144,-114.28579,2639.7000000000003,Complete
97011,2019-09-25,1,0,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,0,Incomplete
155210,2019-09-25,500,0,Self Help,Broadcast,US Forest Service,42.1218,-111.689,0,Incomplete
201019,2019-09-25,66,66,Blue Jacket Salvage Jackpot,Jackpot,US Forest Service,46.96947,-116.61814,1904.1000000000001,Complete
201899,2019-09-25,175,0,FY23 UNF hand pile burning West of Hwy 93,Hand Piles,US Forest Service,45.61452,-113.98624,0,Incomplete
201898,2019-09-25,109,0,FY20 Lick Ck Piles,Hand Piles,US Forest Service,45.53233,-113.89663,0,Incomplete
97110,2019-09-25,1,0,Galena Summit-HQ Hand piles,Hand Piles,US Forest Service,43.8105,-114.576,0,Incomplete
176830,2019-09-25,10,10,Rolling Hills Larch,Landings,US Forest Service,47.7134,-115.955,200,Complete
175625,2019-09-25,50,25,FALL 2019 Challis Piles,Hand Piles,US Forest Service,44.356,-114.503,875,Complete
174036,2019-09-25,50,25,Grouse Peak,Broadcast,US Forest Service,44.5489,-114.084,721.25,Complete
172310,2019-09-26,20,0,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,0,Incomplete
201895,2019-09-26,300,0,FY21 Johnson Gulch 6a and 6b,Broadcast,US Forest Service,45.56154,-113.95448,0,Incomplete
200248,2019-09-26,80,0,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,0,Incomplete
202633,2019-09-26,3,0,Lookout Settlement ROW,Landings,US Forest Service,47.45178,-115.72105,0,Incomplete
201706,2019-09-26,500,50,Bald Hill Unit B,Broadcast,US Forest Service,44.982019,-115.657764,521.5,Complete
201899,2019-09-26,120,0,FY23 UNF hand pile burning West of Hwy 93,Hand Piles,US Forest Service,45.61452,-113.98624,0,Incomplete
166995,2019-09-26,164,100,Horsethief Project,Understory,US Forest Service,44.5349,-115.875,2020,Complete
202634,2019-09-26,19,0,Surprise Salvage Decks,Landings,US Forest Service,47.943600000000004,-116.3798,0,Incomplete
201894,2019-09-26,509,0,FY23 Hughes Creek unit 5b,Broadcast,US Forest Service,45.56659,-114.00838,0,Incomplete
200791,2019-09-26,15,7,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,303.45,Complete
202930,2019-09-26,5,0,Red Beauty FB22 missed piles,Hand Piles,US Forest Service,47.53384,-116.73059,0,Incomplete
174810,2019-09-26,3000,2800,Four Mile RX,Broadcast,US Forest Service,44.8452,-115.697,38444,Complete
201976,2019-09-26,3,0,Redfish 210 Project - Piles,Hand Piles,US Forest Service,44.15192,-114.90325,0,Incomplete
176786,2019-09-26,11,5,"Lower Flat N, S, Grassy & N, S Griz Salvage Sale Landings",Landings,US Forest Service,47.8088,-116.108,25,Complete
176867,2019-09-26,20,0,Preacher Dewey Machine/Landing Piles,Dozer Piles,US Forest Service,46.478,-115.747,0,Incomplete
64341,2019-09-26,2,2,Fenn,Landings,US Forest Service,46.0986,-115.547,258.7,Complete
97110,2019-09-26,1,0,Galena Summit-HQ Hand piles,Hand Piles,US Forest Service,43.8105,-114.576,0,Incomplete
172311,2019-09-26,20,5,Soda Springs Administrative Hand Piles,Hand Piles,US Forest Service,43.1642,-111.34,50,Complete
176830,2019-09-26,10,10,Rolling Hills Larch,Landings,US Forest Service,47.7134,-115.955,200,Complete
175625,2019-09-26,25,25,FALL 2019 Challis Piles,Hand Piles,US Forest Service,44.356,-114.503,875,Complete
201839,2019-09-26,1,1,Wilson Bar Campground,Hand Piles,US Forest Service,45.39294,-115.49372,2,Complete
200495,2019-09-26,57,57,West Lowman - Miller Creek Unit 14,Understory,US Forest Service,44.0902,-115.5949,1151.3999999999999,Complete
200490,2019-09-26,51,0,West Lowman - Miller Creek Unit 12,Understory,US Forest Service,44.0861,-115.6043,0,Incomplete
200491,2019-09-26,88,0,West Lowman - Miller Creek Unit 13,Understory,US Forest Service,44.09264,-115.5977,0,Incomplete
202373,2019-09-27,36,1,Bear Basin,Broadcast,US Forest Service,44.93878,-116.13563,14,Complete
202371,2019-09-27,82,82,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,287,Complete
166995,2019-09-27,100,64,Horsethief Project,Understory,US Forest Service,44.5349,-115.875,1292.8,Complete
172310,2019-09-27,20,0,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,0,Incomplete
201684,2019-09-27,2,0,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,0,Incomplete
200490,2019-09-27,51,0,West Lowman - Miller Creek Unit 12,Understory,US Forest Service,44.0861,-115.6043,0,Incomplete
200491,2019-09-27,88,0,West Lowman - Miller Creek Unit 13,Understory,US Forest Service,44.09264,-115.5977,0,Incomplete
176867,2019-09-27,20,0,Preacher Dewey Machine/Landing Piles,Dozer Piles,US Forest Service,46.478,-115.747,0,Incomplete
202844,2019-09-27,40,5,Pine Flats,Hand Piles,US Forest Service,44.06654,-115.68358,15,Complete
202747,2019-09-27,5,1,WZ Landings,Landings,US Forest Service,44.77794,-116.35207,35,Complete
157641,2019-09-27,1,1,Palisades Reservoir Piles,Landings,US Forest Service,43.1881,-111.107,25,Complete
97110,2019-09-27,1,1,Galena Summit-HQ Hand piles,Hand Piles,US Forest Service,43.8105,-114.576,1,Complete
200791,2019-09-27,15,35,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,1517.25,Complete
174036,2019-09-27,150,100,Grouse Peak,Broadcast,US Forest Service,44.5489,-114.084,2885,Complete
200248,2019-09-27,500,80,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,142.4,Complete
175636,2019-09-27,400,0,Crane Basin,Broadcast,US Forest Service,44.3708,-113.992,0,Incomplete
172311,2019-09-27,20,5,Soda Springs Administrative Hand Piles,Hand Piles,US Forest Service,43.1642,-111.34,50,Complete
202371,2019-09-28,75,75,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,262.5,Complete
200791,2019-09-28,15,1,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,43.35,Complete
202371,2019-09-29,75,1,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,3.5,Complete
202633,2019-09-30,3,0,Lookout Settlement ROW,Landings,US Forest Service,47.45178,-115.72105,0,Incomplete
200154,2019-09-30,20,0,Fleck Summit hand piles,Hand Piles,US Forest Service,43.62042,-114.89398,0,Incomplete
201125,2019-09-30,230,60,Clear Creek Roadside Hazard Piles,Landings,US Forest Service,44.1721,-115.53885,300,Complete
202622,2019-09-30,20,0,"Kootenai Fuels Units 23B, 22C, 24B, 25B, 26D Top of Canfield",Hand Piles,US Forest Service,47.73228,-116.72664,0,Incomplete
176786,2019-09-30,5,4,"Lower Flat N, S, Grassy & N, S Griz Salvage Sale Landings",Landings,US Forest Service,47.8088,-116.108,20,Complete
176868,2019-09-30,20,0,Rainey Creek Piles,Hand Piles,US Forest Service,43.4589,-111.269,0,Incomplete
200861,2019-09-30,24,24,"Deer Stew Mechanical Burns, 12, 13, 15B, 16A, 18, 18A, 19, 20",Other Mechanical,US Forest Service,48.810572,-116.103442,720,Complete
201685,2019-09-30,5,5,Alder Thin Landings,Landings,US Forest Service,46.448,-115.7008,25,Complete
176140,2019-09-30,2,1,Fairfield District Woodcutter Piles,Hand Piles,US Forest Service,43.5189,-115.155,6,Complete
201512,2019-09-30,2,2,Leonia Landings Units 1 and 6,Landings,US Forest Service,48.61725,-116.07381,200,Complete
202634,2019-09-30,19,10,Surprise Salvage Decks,Landings,US Forest Service,47.943600000000004,-116.3798,200,Complete
175689,2019-09-30,20,15,Calamity Summer Home Area,Hand Piles,US Forest Service,43.3305,-111.232,300,Complete
201513,2019-09-30,50,10,Rock Creek Hand Piles - GE Forestry,Hand Piles,US Forest Service,42.19241,-114.28561,300,Complete
176876,2019-09-30,19,0,Ward Canyon 1 and 3,Hand Piles,US Forest Service,42.3765,-112.964,0,Incomplete
202363,2019-09-30,47,0,"Twentymile Piles 6,16,20,22,23,24,32,33,42,46,47,60,65",Other Mechanical,US Forest Service,48.58866,-116.29341,0,Incomplete
202914,2019-09-30,100,20,FY 20 Lost Trail Unit 16,Hand Piles,US Forest Service,45.67644,-113.97079,280,Complete
175888,2019-09-30,10,0,Twenty Mile/windrows and piles,Other Mechanical,US Forest Service,48.6087,-116.269,0,Incomplete
97011,2019-09-30,1,0,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,0,Incomplete
202371,2019-09-30,75,69,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,241.5,Complete
174031,2019-10-01,13,0,Hot Deck South,Landings,US Forest Service,46.076,-115.625,0,Incomplete
202624,2019-10-01,20,20,"Kootenai Fuels Units 20, 20A, 20B, 20C, 21A, 22a, 23A, 24A, 25A, 26C Perimeter of Canfield",Hand Piles,US Forest Service,47.73263,-116.74149,300,Complete
169067,2019-10-01,1,1,Powell Divide All Landing Piles,Landings,US Forest Service,46.652,-114.64,5,Complete
202622,2019-10-01,20,5,"Kootenai Fuels Units 23B, 22C, 24B, 25B, 26D Top of Canfield",Hand Piles,US Forest Service,47.73228,-116.72664,100,Complete
202363,2019-10-01,47,37,"Twentymile Piles 6,16,20,22,23,24,32,33,42,46,47,60,65",Other Mechanical,US Forest Service,48.58866,-116.29341,740,Complete
202914,2019-10-01,100,30,FY 20 Lost Trail Unit 16,Hand Piles,US Forest Service,45.67644,-113.97079,420,Complete
200951,2019-10-01,20,0,Wash Roadside,Dozer Piles,US Forest Service,45.9998,-115.3889,0,Incomplete
202930,2019-10-01,5,0,Red Beauty FB22 missed piles,Hand Piles,US Forest Service,47.53384,-116.73059,0,Incomplete
201292,2019-10-01,23,23,Adams STEW Piles,Dozer Piles,US Forest Service,45.66973,-116.05257,460,Complete
201976,2019-10-01,3,2,Redfish 210 Project - Piles,Hand Piles,US Forest Service,44.15192,-114.90325,4,Complete
200791,2019-10-01,75,66,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,2861.1,Complete
200861,2019-10-01,50,50,"Deer Stew Mechanical Burns, 12, 13, 15B, 16A, 18, 18A, 19, 20",Other Mechanical,US Forest Service,48.810572,-116.103442,1500,Complete
97011,2019-10-01,1,1,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,1,Complete
202845,2019-10-01,35,0,Lowman District Administrative Piles,Hand Piles,US Forest Service,44.0738,-115.589,0,Incomplete
173459,2019-10-01,1,1,Round Top Raws,Hand Piles,US Forest Service,46.5338,-114.592,5,Complete
200943,2019-10-01,20,20,Peterson Point,Other Mechanical,US Forest Service,46.0688,-115.5435,1847,Complete
201899,2019-10-01,100,0,FY23 UNF hand pile burning West of Hwy 93,Hand Piles,US Forest Service,45.61452,-113.98624,0,Incomplete
201684,2019-10-01,3,3,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,15,Complete
202940,2019-10-01,50,0,Rock Creek - Pine Dell and Elk Basin,Hand Piles,US Forest Service,42.19623,-114.28424,0,Incomplete
200940,2019-10-01,20,0,Lodge Point,Broadcast,US Forest Service,46.1138,-115.6681,0,Incomplete
202634,2019-10-01,19,19,Surprise Salvage Decks,Landings,US Forest Service,47.943600000000004,-116.3798,380,Complete
200754,2019-10-01,21,0,"Placer Nugget Piles Units 22A, 29, 31, 32, 34A, 34B",Other Mechanical,US Forest Service,48.856992,-116.121672,0,Incomplete
175689,2019-10-01,15,15,Calamity Summer Home Area,Hand Piles,US Forest Service,43.3305,-111.232,300,Complete
176867,2019-10-01,10,0,Preacher Dewey Machine/Landing Piles,Dozer Piles,US Forest Service,46.478,-115.747,0,Incomplete
201461,2019-10-01,10,0,Fern Hardy Landing Piles,Landings,US Forest Service,47.604730000000004,-116.41054,0,Incomplete
201685,2019-10-01,4,4,Alder Thin Landings,Landings,US Forest Service,46.448,-115.7008,20,Complete
175625,2019-10-01,20,20,FALL 2019 Challis Piles,Hand Piles,US Forest Service,44.356,-114.503,700,Complete
202941,2019-10-01,50,50,"Sublett - Donkey Canyon, North Heglar",Hand Piles,US Forest Service,42.3938,-113.00339,2500,Complete
200850,2019-10-01,1,1,Magruder RS Clean-Up,Hand Piles,US Forest Service,45.70283,-114.71672,9,Complete
202371,2019-10-01,100,71,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,248.5,Complete
202633,2019-10-01,3,3,Lookout Settlement ROW,Landings,US Forest Service,47.45178,-115.72105,75,Complete
176786,2019-10-01,6,5,"Lower Flat N, S, Grassy & N, S Griz Salvage Sale Landings",Landings,US Forest Service,47.8088,-116.108,25,Complete
202844,2019-10-01,35,35,Pine Flats,Hand Piles,US Forest Service,44.06654,-115.68358,105,Complete
200937,2019-10-01,10,5,Hot Point Piles,Other Mechanical,US Forest Service,46.0785,-115.6102,461.75,Complete
202622,2019-10-02,30,0,"Kootenai Fuels Units 23B, 22C, 24B, 25B, 26D Top of Canfield",Hand Piles,US Forest Service,47.73228,-116.72664,0,Incomplete
200861,2019-10-02,50,50,"Deer Stew Mechanical Burns, 12, 13, 15B, 16A, 18, 18A, 19, 20",Other Mechanical,US Forest Service,48.810572,-116.103442,1500,Complete
200791,2019-10-02,100,20,AIPD Pile Burns,Hand Piles,US Forest Service,44.46847,-111.3399,867,Complete
201461,2019-10-02,5,20,Fern Hardy Landing Piles,Landings,US Forest Service,47.604730000000004,-116.41054,400,Complete
170129,2019-10-02,20,0,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,0,Incomplete
202740,2019-10-02,75,0,Crooked East-Weasel Rx,Understory,US Forest Service,44.91753,-116.6348,0,Incomplete
202624,2019-10-02,30,20,"Kootenai Fuels Units 20, 20A, 20B, 20C, 21A, 22a, 23A, 24A, 25A, 26C Perimeter of Canfield",Hand Piles,US Forest Service,47.73263,-116.74149,300,Complete
202930,2019-10-02,5,5,Red Beauty FB22 missed piles,Hand Piles,US Forest Service,47.53384,-116.73059,125,Complete
167242,2019-10-02,1,1,Powell WUI/Unit 3,Hand Piles,US Forest Service,46.517,-114.71,50,Complete
201685,2019-10-02,3,3,Alder Thin Landings,Landings,US Forest Service,46.448,-115.7008,15,Complete
175625,2019-10-02,25,20,FALL 2019 Challis Piles,Hand Piles,US Forest Service,44.356,-114.503,700,Complete
201684,2019-10-02,3,3,Snyde Ape Landings,Landings,US Forest Service,46.2579,-115.7533,15,Complete
64734,2019-10-02,2,2,Elk Summit LO Hand Piles,Hand Piles,US Forest Service,45.88,-115.54,20,Complete
202633,2019-10-02,3,3,Lookout Settlement ROW,Landings,US Forest Service,47.45178,-115.72105,75,Complete
201976,2019-10-02,3,3,Redfish 210 Project - Piles,Hand Piles,US Forest Service,44.15192,-114.90325,6,Complete
202959,2019-10-02,500,500,Pioneer Salvage,Landings,US Forest Service,43.99973,-115.605,3500,Complete
202948,2019-10-02,5,5,Deadwood Salvage,Landings,US Forest Service,45.75217,-115.5796,50,Complete
200937,2019-10-02,10,5,Hot Point Piles,Other Mechanical,US Forest Service,46.0785,-115.6102,461.75,Complete
172558,2019-10-02,2,2,Red River Administration Site Hand Piles,Hand Piles,US Forest Service,45.7088,-115.346,20,Complete
202914,2019-10-02,100,40,FY 20 Lost Trail Unit 16,Hand Piles,US Forest Service,45.67644,-113.97079,560,Complete
200951,2019-10-02,20,0,Wash Roadside,Dozer Piles,US Forest Service,45.9998,-115.3889,0,Incomplete
200940,2019-10-02,10,10,Lodge Point,Broadcast,US Forest Service,46.1138,-115.6681,288.5,Complete
176868,2019-10-02,20,20,Rainey Creek Piles,Hand Piles,US Forest Service,43.4589,-111.269,400,Complete
202845,2019-10-02,35,30,Lowman District Administrative Piles,Hand Piles,US Forest Service,44.0738,-115.589,90,Complete
202371,2019-10-02,80,1,Bear Basin (Hand Piles),Hand Piles,US Forest Service,44.93851,-116.13687,3.5,Complete
172559,2019-10-02,2,1,Red River Camp Ground Hand Piles,Hand Piles,US Forest Service,45.7516,-115.267,5,Complete
201899,2019-10-02,100,50,FY23 UNF hand pile burning West of Hwy 93,Hand Piles,US Forest Service,45.61452,-113.98624,650,Complete
200943,2019-10-02,20,20,Peterson Point,Other Mechanical,US Forest Service,46.0688,-115.5435,1847,Complete
174031,2019-10-02,13,13,Hot Deck South,Landings,US Forest Service,46.076,-115.625,130,Complete
97011,2019-10-02,2,0,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,0,Incomplete
200754,2019-10-02,21,21,"Placer Nugget Piles Units 22A, 29, 31, 32, 34A, 34B",Other Mechanical,US Forest Service,48.856992,-116.121672,735,Complete
200940,2019-10-03,15,15,Lodge Point,Broadcast,US Forest Service,46.1138,-115.6681,432.75,Complete
200943,2019-10-03,10,10,Peterson Point,Other Mechanical,US Forest Service,46.0688,-115.5435,923.5,Complete
97011,2019-10-03,2,0,Bald Mountain,Hand Piles,US Forest Service,43.6497,-114.41042,0,Incomplete
176469,2019-10-03,3,3,"Meadow Creek 7,13,14",Other Mechanical,US Forest Service,48.8241,-116.243,75,Complete
200937,2019-10-03,5,0,Hot Point Piles,Other Mechanical,US Forest Service,46.0785,-115.6102,0,Incomplete
202959,2019-10-03,500,500,Pioneer Salvage,Landings,US Forest Service,43.99973,-115.605,3500,Complete
200248,2019-10-03,25,1,Toponce Habitat Enhancement,Broadcast,US Forest Service,42.87899,-112.05985,1.78,Complete
202930,2019-10-03,5,0,Red Beauty FB22 missed piles,Hand Piles,US Forest Service,47.53384,-116.73059,0,Incomplete
