SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS
204819,2021-10-25,60,20,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,300
200044,2021-10-25,21,10,Bad Medicine Campground,Hand Piles,US Forest Service,48.2209,-115.8556,180
201957,2021-10-25,35,30,Wyoma Hornet TS,Other Mechanical,US Forest Service,48.372,-115.17,600
203974,2021-10-25,5,5,Hungry Lion handpile SFB,Hand Piles,US Forest Service,48.42974,-114.01572,75
6650,2021-10-25,10,10,Cabinet Ranger Station,Hand Piles,US Forest Service,47.8693,-115.621,110
204033,2021-10-25,30,22,Pattee Canyon Maintenance Unit 90 Hand Piles,Hand Piles,US Forest Service,46.81566,-113.92349,110
201869,2021-10-25,27,0,PRW 2A,Hand Piles,US Forest Service,45.65875,-114.32359,0
204229,2021-10-25,18,18,Sparring Bulls F4,Hand Piles,US Forest Service,48.22696,-115.85357,450
204237,2021-10-25,8,0,Sparring Bulls F-7,Hand Piles,US Forest Service,48.308039,-115.870852,0
200200,2021-10-25,127,0,PRW 1,Hand Piles,US Forest Service,45.65265,-114.31887,0
201874,2021-10-25,119,79,Upper Two Creek,Hand Piles,US Forest Service,45.75771,-114.32183,711
172346,2021-10-26,72,0,Tween Unit 7D,Other Mechanical,US Forest Service,48.6592,-115.241,0
172126,2021-10-26,15,2,East end Handpiles -Low,Hand Piles,US Forest Service,47.1264,-114.75,20
203537,2021-10-26,8,0,Valley Bottom 88 Hand Piles,Hand Piles,US Forest Service,47.6467,-113.7665,0
204033,2021-10-26,30,30,Pattee Canyon Maintenance Unit 90 Hand Piles,Hand Piles,US Forest Service,46.81566,-113.92349,150
157486,2021-10-26,25,25,Savanac Road Handpiles,Hand Piles,US Forest Service,47.3895,-115.39,250
204235,2021-10-26,14,14,Sparring Bulls F-8,Hand Piles,US Forest Service,48.317017,-115.8364,350
201785,2021-10-26,3,2,Tree Farm,Landings,US Forest Service,47.497163,-114.911703,40
164868,2021-10-26,50,30,Shorty Piles,Landings,US Forest Service,47.56,-115.45,300
203972,2021-10-26,10,10,Crystal Cedar USR handpiles,Hand Piles,US Forest Service,48.42875,-114.15687,150
204301,2021-10-26,30,20,Left Mule,Landings,US Forest Service,47.14093,-113.28517,600
204229,2021-10-26,18,0,Sparring Bulls F4,Hand Piles,US Forest Service,48.22696,-115.85357,0
203484,2021-10-26,10,0,Haney-Holbrook,Hand Piles,US Forest Service,48.466763,-114.368919,0
204819,2021-10-26,50,40,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,600
200200,2021-10-26,127,96,PRW 1,Hand Piles,US Forest Service,45.65265,-114.31887,864
205213,2021-10-26,30,2,Dry Creek,Hand Piles,US Forest Service,48.169,-115.879,50
203543,2021-10-26,0,0,Dewey 30/30a,Landings,US Forest Service,48.109,-114.426,0
204269,2021-10-26,30,20,East Res F522,Hand Piles,US Forest Service,48.50634,-115.24344,200
200594,2021-10-26,20,0,"Rennic-Stark 85, Hand Piles",Hand Piles,US Forest Service,47.0513,-114.48714,0
172347,2021-10-26,52,0,Tween Unit 7E,Other Mechanical,US Forest Service,48.6559,-115.24,0
201947,2021-10-26,1,0,Warland CG road,Hand Piles,US Forest Service,48.50256,-115.25687,0
175077,2021-10-26,2,2,Selway area hand Piles,Hand Piles,US Forest Service,45.1283,-113.426,20
205049,2021-10-26,30,30,Holbrook Hand Piles,Hand Piles,US Forest Service,48.469272,-114.359208,750
175121,2021-10-26,2,2,S. Bridgers Interface Blowdown,Landings,US Forest Service,45.807,-110.911,160
203535,2021-10-26,24,12,Valley bottom 86 Handpiles,Hand Piles,US Forest Service,47.646,-113.766,96
203536,2021-10-26,2,0,Valley Bottom 87 Hand Piles,Hand Piles,US Forest Service,47.6468,-113.765,0
204237,2021-10-26,8,8,Sparring Bulls F-7,Hand Piles,US Forest Service,48.308039,-115.870852,200
203538,2021-10-26,3,3,Valley Bottom 93/95 Hand Piles,Hand Piles,US Forest Service,47.6466,-113.766581,24
9239,2021-10-26,16,0,Savenac Nursery,Hand Piles,US Forest Service,47.3928,-115.401,0
203426,2021-10-26,27,27,Upper Caribou Fuels Exc. Piles,Other Mechanical,US Forest Service,48.99396,-115.29876,270
204230,2021-10-26,18,0,Sparring Bulls F-5,Hand Piles,US Forest Service,48.236284,-115.850813,0
6650,2021-10-26,10,10,Cabinet Ranger Station,Hand Piles,US Forest Service,47.8693,-115.621,110
203534,2021-10-26,65,48,Valley Bottom 84 Handpiles,Hand Piles,US Forest Service,47.646,-113.7665,384
201957,2021-10-26,10,10,Wyoma Hornet TS,Other Mechanical,US Forest Service,48.372,-115.17,200
174774,2021-10-26,1,1,Big Creek admn site,Hand Piles,US Forest Service,48.6012,-114.17,10
203534,2021-10-27,65,65,Valley Bottom 84 Handpiles,Hand Piles,US Forest Service,47.646,-113.7665,520
172125,2021-10-27,8,3,East end hand piles-High,Hand Piles,US Forest Service,47.0753,-115.113,30
176614,2021-10-27,33,0,Kootenai Faceoff Unit #30,Other Mechanical,US Forest Service,48.4875,-115.844,0
205049,2021-10-27,5,5,Holbrook Hand Piles,Hand Piles,US Forest Service,48.469272,-114.359208,125
204819,2021-10-27,50,20,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,300
203484,2021-10-27,50,30,Haney-Holbrook,Hand Piles,US Forest Service,48.466763,-114.368919,600
200870,2021-10-27,20,15,Flower Cr,Other Mechanical,US Forest Service,48.35135,-115.62502,300
201558,2021-10-27,2,2,Piles Alva Campground,Hand Piles,US Forest Service,47.32289,-113.57983,30
201559,2021-10-27,3,3,Piles Seeley Lake Admin,Hand Piles,US Forest Service,47.21432,-113.52309,3
201555,2021-10-27,5,5,Piles Big Larch Campground,Hand Piles,US Forest Service,47.18412,-113.49271,1.25
201960,2021-10-27,7,7,East Res F8,Hand Piles,US Forest Service,48.50725,-115.26288,199.5
164868,2021-10-27,40,40,Shorty Piles,Landings,US Forest Service,47.56,-115.45,400
204033,2021-10-27,30,10,Pattee Canyon Maintenance Unit 90 Hand Piles,Hand Piles,US Forest Service,46.81566,-113.92349,50
174237,2021-10-27,2,2,Alvord Lake Admin Site,Hand Piles,US Forest Service,48.5008,-115.887,50
205213,2021-10-27,50,1,Dry Creek,Hand Piles,US Forest Service,48.169,-115.879,25
177082,2021-10-27,1,1,Oly Fuels F-28 Handpiles,Other Mechanical,US Forest Service,48.5531,-115.897,28.85
177060,2021-10-27,2,0,OLY Moly Landings,Landings,US Forest Service,48.5506,-115.948,0
170387,2021-10-27,3,0,Thompson Creek WUI Hand Piles 3A,Hand Piles,US Forest Service,47.17,-114.95,0
176570,2021-10-27,1,1,Bull River Campground,Hand Piles,US Forest Service,48.031,-115.843,7
203538,2021-10-27,3,3,Valley Bottom 93/95 Hand Piles,Hand Piles,US Forest Service,47.6466,-113.766581,24
177077,2021-10-27,1,1,Oly Fuels F-20,Hand Piles,US Forest Service,48.4698,-115.837,25
204232,2021-10-27,11,11,OLY Moly F-31 Hanpiles,Hand Piles,US Forest Service,48.501825,-115.855823,275
176613,2021-10-27,24,0,Kootenai Faceoff Unit #29,Other Mechanical,US Forest Service,48.4939,-115.847,0
203536,2021-10-27,2,2,Valley Bottom 87 Hand Piles,Hand Piles,US Forest Service,47.6468,-113.765,16
203537,2021-10-27,8,0,Valley Bottom 88 Hand Piles,Hand Piles,US Forest Service,47.6467,-113.7665,0
203972,2021-10-27,3,3,Crystal Cedar USR handpiles,Hand Piles,US Forest Service,48.42875,-114.15687,45
203974,2021-10-27,5,5,Hungry Lion handpile SFB,Hand Piles,US Forest Service,48.42974,-114.01572,75
203533,2021-10-27,43,0,Valley Bottom 45 Hand Piles,Hand Piles,US Forest Service,47.621,-113.771,0
177069,2021-10-27,8,8,Oly Fuels F-7,Hand Piles,US Forest Service,48.5872,-115.92,200
203535,2021-10-27,24,24,Valley bottom 86 Handpiles,Hand Piles,US Forest Service,47.646,-113.766,192
200203,2021-10-28,68,68,PRW 2C,Hand Piles,US Forest Service,45.65716,-114.32655,612
205213,2021-10-28,10,0,Dry Creek,Hand Piles,US Forest Service,48.169,-115.879,0
203531,2021-10-28,10,6,"Butler Creek 441, Hand Piles",Hand Piles,US Forest Service,47.127428,-114.401893,36
201869,2021-10-28,27,27,PRW 2A,Hand Piles,US Forest Service,45.65875,-114.32359,243
200200,2021-10-28,31,31,PRW 1,Hand Piles,US Forest Service,45.65265,-114.31887,279
176614,2021-10-28,33,33,Kootenai Faceoff Unit #30,Other Mechanical,US Forest Service,48.4875,-115.844,825
204232,2021-10-28,11,0,OLY Moly F-31 Hanpiles,Hand Piles,US Forest Service,48.501825,-115.855823,0
205641,2021-10-28,2,2,Bear Creek Shaded Fuel Break,Landings,US Forest Service,44.912,-113.458,6
176613,2021-10-28,24,24,Kootenai Faceoff Unit #29,Other Mechanical,US Forest Service,48.4939,-115.847,600
174237,2021-10-28,2,0,Alvord Lake Admin Site,Hand Piles,US Forest Service,48.5008,-115.887,0
177060,2021-10-28,2,0,OLY Moly Landings,Landings,US Forest Service,48.5506,-115.948,0
203427,2021-10-28,40,40,Lower Caribou Fuels Exc. Piles,Other Mechanical,US Forest Service,48.98191,-115.27215,400
201619,2021-10-28,7,0,Border Raid Unit 12F,Other Mechanical,US Forest Service,48.57409,-115.98851,0
205633,2021-10-28,20,10,King Mountain/Jeep Trail,Other Mechanical,US Forest Service,48.48079,-115.82013,250
202590,2021-10-28,15,15,Thompson Peak Handpiles,Hand Piles,US Forest Service,47.18132,-114.90634,90
177077,2021-10-28,1,0,Oly Fuels F-20,Hand Piles,US Forest Service,48.4698,-115.837,0
172346,2021-10-28,72,0,Tween Unit 7D,Other Mechanical,US Forest Service,48.6592,-115.241,0
203973,2021-10-28,1,1,HHGV Admin site,Hand Piles,US Forest Service,48.39228,-114.02778,15
176603,2021-10-28,28,28,Oly Moly Unit #15,Broadcast,US Forest Service,48.5433,-115.907,807.8000000000001
204819,2021-10-28,50,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
201960,2021-10-28,7,7,East Res F8,Hand Piles,US Forest Service,48.50725,-115.26288,199.5
205556,2021-10-28,1,1,Grizzly CG Hand Piles,Hand Piles,US Forest Service,46.573353,-113.661288,5
177082,2021-10-28,1,0,Oly Fuels F-28 Handpiles,Other Mechanical,US Forest Service,48.5531,-115.897,0
201637,2021-10-28,9,0,Border Raid Unit 46,Other Mechanical,US Forest Service,48.55437,-116.01207,0
177069,2021-10-28,8,0,Oly Fuels F-7,Hand Piles,US Forest Service,48.5872,-115.92,0
204270,2021-10-28,15,15,East Res F13,Hand Piles,US Forest Service,48.45716,-115.26267,150
177083,2021-10-28,0,0,Oly Fuels F-31,Understory,US Forest Service,48.5055,-115.857,0
201635,2021-10-28,65,65,Border Raid Unit 32,Other Mechanical,US Forest Service,48.56417,-116.0375,1625
202106,2021-10-28,2,2,Coram Admin building,Hand Piles,US Forest Service,48.40049,-114.02331,40
172864,2021-10-28,2,2,MF#8/Slippery Bill stewardship,Other Mechanical,US Forest Service,48.3663,-113.68,60
202015,2021-10-28,50,0,Liberty Salvage Slash Piles,Landings,US Forest Service,47.10075,-113.68823,0
205667,2021-10-29,30,0,Pipe Bull Landings,Landings,US Forest Service,48.50137,-115.62286,0
205654,2021-10-29,2,2,Burnt Cabin,Hand Piles,US Forest Service,47.237694,-113.150992,20
203537,2021-10-29,8,8,Valley Bottom 88 Hand Piles,Hand Piles,US Forest Service,47.6467,-113.7665,64
201870,2021-10-29,11,11,PRW 2D,Hand Piles,US Forest Service,45.65701,-114.3299,99
175877,2021-10-29,20,0,Frenchtown Face 118,Hand Piles,US Forest Service,47.119,-114.486,0
203531,2021-10-29,5,4,"Butler Creek 441, Hand Piles",Hand Piles,US Forest Service,47.127428,-114.401893,24
203427,2021-10-29,50,30,Lower Caribou Fuels Exc. Piles,Other Mechanical,US Forest Service,48.98191,-115.27215,300
203533,2021-10-29,43,0,Valley Bottom 45 Hand Piles,Hand Piles,US Forest Service,47.621,-113.771,0
202396,2021-10-29,16,16,LWF 4A,Hand Piles,US Forest Service,45.84764,-114.25489,80
200204,2021-10-29,13,13,PRW 2B,Hand Piles,US Forest Service,45.65608,-114.32308,117
205052,2021-11-01,1,0,Hell Roaring Hand Piles,Hand Piles,US Forest Service,48.502579,-114.34259,0
204819,2021-11-01,20,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
172346,2021-11-01,72,0,Tween Unit 7D,Other Mechanical,US Forest Service,48.6592,-115.241,0
203392,2021-11-01,96,96,One Creek,Hand Piles,US Forest Service,45.77785,-114.30656,864
205679,2021-11-01,1,1,Larry/Bass Admin Piles,Hand Piles,US Forest Service,46.57689,-114.13721,2
204757,2021-11-01,2,0,3 Saddles Unit 1,Hand Piles,US Forest Service,46.518028,-113.850598,0
172347,2021-11-01,52,0,Tween Unit 7E,Other Mechanical,US Forest Service,48.6559,-115.24,0
205653,2021-11-01,10,2,Dinner Station Camp Ground,Hand Piles,US Forest Service,45.427769,-112.902172,2
203533,2021-11-01,43,20,Valley Bottom 45 Hand Piles,Hand Piles,US Forest Service,47.621,-113.771,160
204506,2021-11-01,2,2,Admin site- Canoe Gulch,Understory,US Forest Service,48.36925,-115.35215,39.2
202721,2021-11-01,100,100,Betty Baptiste TS piles,Other Mechanical,US Forest Service,48.13379,-113.69252,2500
162745,2021-11-01,1,1,Admin site- Pleasant Valley CG,Hand Piles,US Forest Service,48.0397,-115.301,2
172126,2021-11-01,15,15,East end Handpiles -Low,Hand Piles,US Forest Service,47.1264,-114.75,150
205573,2021-11-01,2,1,Stonewall Creek FWC,Hand Piles,US Forest Service,47.006527,-112.719632,4.5
177099,2021-11-01,25,25,7 Mag L Units Landings,Landings,US Forest Service,47.3776,-115.052,375
203537,2021-11-01,8,0,Valley Bottom 88 Hand Piles,Hand Piles,US Forest Service,47.6467,-113.7665,0
205672,2021-11-01,5,5,Canyon Creek Campground,Hand Piles,US Forest Service,48.42835,-115.28674,25
204239,2021-11-01,1,0,Lincoln Compound - hand piles,Hand Piles,US Forest Service,46.955175,-112.655332,0
201957,2021-11-01,5,4,Wyoma Hornet TS,Other Mechanical,US Forest Service,48.372,-115.17,80
204737,2021-11-01,5,0,MWF harvest unit machine piles,Landings,US Forest Service,48.0868,-115.47025,0
202015,2021-11-01,50,0,Liberty Salvage Slash Piles,Landings,US Forest Service,47.10075,-113.68823,0
172079,2021-11-02,64,64,Tween Unit 7A,Other Mechanical,US Forest Service,48.6593,-115.251,2745.6
205573,2021-11-02,2,0,Stonewall Creek FWC,Hand Piles,US Forest Service,47.006527,-112.719632,0
205674,2021-11-02,2,2,Harrison Park Piles,Hand Piles,US Forest Service,45.490727,-113.103705,62.7
177096,2021-11-02,50,40,7 Mag BP Units Landings,Landings,US Forest Service,47.3756,-115.142,1000
172125,2021-11-02,5,5,East end hand piles-High,Hand Piles,US Forest Service,47.0753,-115.113,50
203393,2021-11-02,126,126,Basin,Hand Piles,US Forest Service,45.77612,-114.30445,1134
205676,2021-11-02,55,55,Dewey 64/64A/64B Grapple Piles,Dozer Piles,US Forest Service,48.02403,-114.38964,2750
205680,2021-11-02,20,5,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,314.25
203533,2021-11-02,23,23,Valley Bottom 45 Hand Piles,Hand Piles,US Forest Service,47.621,-113.771,184
205679,2021-11-02,1,0,Larry/Bass Admin Piles,Hand Piles,US Forest Service,46.57689,-114.13721,0
202102,2021-11-02,100,100,Royal Tiger TS,Landings,US Forest Service,48.35534,-113.93336,2500
203448,2021-11-02,8,0,Sterling Tower Landings,Landings,US Forest Service,48.63768,-115.07594,0
204737,2021-11-02,5,5,MWF harvest unit machine piles,Landings,US Forest Service,48.0868,-115.47025,100
205571,2021-11-02,4,0,Marsh Creek Fuel Break,Other Mechanical,US Forest Service,46.839773,-112.459311,0
205678,2021-11-02,9,0,Dewey 59 Grapple Piles,Dozer Piles,US Forest Service,47.98177,-114.39908,0
204757,2021-11-02,2,2,3 Saddles Unit 1,Hand Piles,US Forest Service,46.518028,-113.850598,4
202721,2021-11-02,100,100,Betty Baptiste TS piles,Other Mechanical,US Forest Service,48.13379,-113.69252,2500
204239,2021-11-02,1,1,Lincoln Compound - hand piles,Hand Piles,US Forest Service,46.955175,-112.655332,20
205677,2021-11-02,16,0,Dewey 60 Grapple Piles,Dozer Piles,US Forest Service,47.9959,-114.36938,0
202015,2021-11-02,50,50,Liberty Salvage Slash Piles,Landings,US Forest Service,47.10075,-113.68823,500
202765,2021-11-02,30,30,C Branch x-piles,Other Mechanical,US Forest Service,48.922,-115.225,450
203551,2021-11-02,3,0,Dewey 56/57,Dozer Piles,US Forest Service,47.986,-114.42,0
204819,2021-11-02,20,10,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,150
204819,2021-11-03,20,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
203395,2021-11-03,183,183,Black Creek,Hand Piles,US Forest Service,45.74998,-114.31299,1647
205680,2021-11-03,20,0,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,0
205275,2021-11-03,5,5,Burnt Peak Fuelbreak Piles,Other Mechanical,US Forest Service,48.353304,-115.897862,175
205678,2021-11-03,9,9,Dewey 59 Grapple Piles,Dozer Piles,US Forest Service,47.98177,-114.39908,450
177100,2021-11-03,6,6,7 Mag S Units Landings,Landings,US Forest Service,47.3967,-115.004,120
205274,2021-11-03,5,5,South Yaak Fuelbreak Piles,Other Mechanical,US Forest Service,48.583631,-115.919061,200
205571,2021-11-03,4,0,Marsh Creek Fuel Break,Other Mechanical,US Forest Service,46.839773,-112.459311,0
177121,2021-11-03,25,25,Green Breen F Units Landings,Landings,US Forest Service,47.3992,-115.241,500
205685,2021-11-03,2,2,Baldy Pasture Admin Site,Hand Piles,US Forest Service,46.91658,-112.66629,11.2
177095,2021-11-03,25,20,7 Mag W Units Landings,Landings,US Forest Service,47.3688,-115.208,300
201638,2021-11-03,26,0,Border Raid 48A,Other Mechanical,US Forest Service,48.55347,-116.00848,0
205213,2021-11-03,5,2,Dry Creek,Hand Piles,US Forest Service,48.169,-115.879,50
205677,2021-11-03,16,16,Dewey 60 Grapple Piles,Dozer Piles,US Forest Service,47.9959,-114.36938,800
177098,2021-11-03,5,0,7 Mag D  and  O Units Landings,Landings,US Forest Service,47.3913,-115.095,0
201020,2021-11-03,4,1,Dalton Mountain firewood cutter cleanup,Hand Piles,US Forest Service,46.8807,-112.723,4
201639,2021-11-03,6,0,Border Raid Unit 48B,Other Mechanical,US Forest Service,48.55315,-116.01166,0
203551,2021-11-03,3,3,Dewey 56/57,Dozer Piles,US Forest Service,47.986,-114.42,24
172346,2021-11-03,72,0,Tween Unit 7D,Other Mechanical,US Forest Service,48.6592,-115.241,0
205682,2021-11-03,22,22,TSH 56a/58 Broadcast,Broadcast,US Forest Service,46.542583,-112.059528,444.4
201637,2021-11-03,9,0,Border Raid Unit 46,Other Mechanical,US Forest Service,48.55437,-116.01207,0
205684,2021-11-03,40,30,Upper Little Whitetail,Understory,US Forest Service,46.144622,-112.107433,484.49999999999994
203427,2021-11-03,60,40,Lower Caribou Fuels Exc. Piles,Other Mechanical,US Forest Service,48.98191,-115.27215,400
202638,2021-11-03,5,0,Ethel Unit 18,Broadcast,US Forest Service,46.8846,-112.617,0
203342,2021-11-04,15,15,Pattee Canyon Maintenence 81 Hand Piles,Hand Piles,US Forest Service,46.813162,-113.957414,75
177108,2021-11-04,60,30,Camelflage M Units Landings,Landings,US Forest Service,47.3203,-115.194,450
204737,2021-11-04,10,10,MWF harvest unit machine piles,Landings,US Forest Service,48.0868,-115.47025,200
205274,2021-11-04,15,5,South Yaak Fuelbreak Piles,Other Mechanical,US Forest Service,48.583631,-115.919061,200
205688,2021-11-04,87,0,Dewey 53/53a/53b/54/55 Grapple Piles,Dozer Piles,US Forest Service,47.9959,-114.41573,0
201020,2021-11-04,2,0,Dalton Mountain firewood cutter cleanup,Hand Piles,US Forest Service,46.8807,-112.723,0
203070,2021-11-04,1,0,BC Baldy LO,Hand Piles,US Forest Service,48.63688,-115.54475,0
201871,2021-11-04,92,92,Overwhich 1 & 2,Hand Piles,US Forest Service,45.66595,-114.28639,828
203427,2021-11-04,60,60,Lower Caribou Fuels Exc. Piles,Other Mechanical,US Forest Service,48.98191,-115.27215,600
205691,2021-11-04,32,0,Deep Grave Unit 110,Other Mechanical,US Forest Service,48.80766,-114.84231,0
201872,2021-11-04,17,17,Overwhich 3,Hand Piles,US Forest Service,45.6631,-114.2881,153
202638,2021-11-04,2,0,Ethel Unit 18,Broadcast,US Forest Service,46.8846,-112.617,0
201957,2021-11-04,1,1,Wyoma Hornet TS,Other Mechanical,US Forest Service,48.372,-115.17,20
165429,2021-11-04,2,1,Upper Ford,Hand Piles,US Forest Service,48.9064,-115.661,5
203448,2021-11-04,5,0,Sterling Tower Landings,Landings,US Forest Service,48.63768,-115.07594,0
205213,2021-11-04,5,0,Dry Creek,Hand Piles,US Forest Service,48.169,-115.879,0
204819,2021-11-04,20,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
172126,2021-11-04,15,5,East end Handpiles -Low,Hand Piles,US Forest Service,47.1264,-114.75,50
203396,2021-11-04,77,0,Upper Bonnie Blue,Hand Piles,US Forest Service,45.76088,-114.31651,0
205680,2021-11-04,20,0,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,0
205578,2021-11-04,19,19,TSH 112-Broadcast,Broadcast,US Forest Service,46.5653,-112.065,562.4
203424,2021-11-04,31,0,Galton 119 West Exc. PIles,Other Mechanical,US Forest Service,48.88504,-114.92625,0
201638,2021-11-05,26,0,Border Raid 48A,Other Mechanical,US Forest Service,48.55347,-116.00848,0
204024,2021-11-05,19,19,How Now 814,Landings,US Forest Service,47.94847,-113.8602,228
203539,2021-11-05,10,10,"How Now 608, 706,808, 810,811,812",Landings,US Forest Service,47.95,-113.859,80
177097,2021-11-05,20,20,7 Mag N and C Units Landings,Landings,US Forest Service,47.3674,-115.129,400
176624,2021-11-05,1,0,Oly Moly Unit #42,Broadcast,US Forest Service,48.5813,-115.938,0
201639,2021-11-05,6,0,Border Raid Unit 48B,Other Mechanical,US Forest Service,48.55315,-116.01166,0
205680,2021-11-05,20,0,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,0
203396,2021-11-05,77,77,Upper Bonnie Blue,Hand Piles,US Forest Service,45.76088,-114.31651,693
177098,2021-11-05,10,0,7 Mag D  and  O Units Landings,Landings,US Forest Service,47.3913,-115.095,0
201637,2021-11-05,9,9,Border Raid Unit 46,Other Mechanical,US Forest Service,48.55437,-116.01207,234
203394,2021-11-08,150,150,Mud Ridge,Hand Piles,US Forest Service,45.74133,-114.31604,1350
204819,2021-11-08,10,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
204756,2021-11-08,20,20,cinnabar piles,Landings,US Forest Service,46.619783,-113.804279,400
203448,2021-11-08,8,0,Sterling Tower Landings,Landings,US Forest Service,48.63768,-115.07594,0
204750,2021-11-08,15,10,Rail Trail,Hand Piles,US Forest Service,44.62023,-111.15726,750
205688,2021-11-08,87,87,Dewey 53/53a/53b/54/55 Grapple Piles,Dozer Piles,US Forest Service,47.9959,-114.41573,4350
204361,2021-11-08,20,20,Lower Blackfoot Corridor Unit M6 hand piles,Hand Piles,US Forest Service,46.937715,-113.667634,100
201173,2021-11-08,10,6,Smokey-Quartz Landings-Sand Gulch,Landings,US Forest Service,47.02702,-114.79957,30
203484,2021-11-08,10,1,Haney-Holbrook,Hand Piles,US Forest Service,48.466763,-114.368919,20
205052,2021-11-08,1,0,Hell Roaring Hand Piles,Hand Piles,US Forest Service,48.502579,-114.34259,0
203430,2021-11-08,8,8,Burnt Caribou Landings,Landings,US Forest Service,48.96151,-115.28915,200
205680,2021-11-08,20,0,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,0
171939,2021-11-08,3,0,D2 Pioneer Byway,Hand Piles,US Forest Service,45.601,-113.094,0
201672,2021-11-08,10,1,Martin 101 RHCA Hand Piles,Hand Piles,US Forest Service,48.543627,-114.604682,20
204737,2021-11-08,10,0,MWF harvest unit machine piles,Landings,US Forest Service,48.0868,-115.47025,0
168362,2021-11-09,1,1,Slate Creek Campground,Hand Piles,US Forest Service,45.7,-114.28,5
204819,2021-11-09,10,0,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Hand Piles,US Forest Service,44.81875,-111.29785,0
204301,2021-11-09,40,40,Left Mule,Landings,US Forest Service,47.14093,-113.28517,1200
203548,2021-11-09,9,9,Dewey 47,Dozer Piles,US Forest Service,48.018,-114.423,450
177107,2021-11-09,25,25,Camelflage H Units Landings,Landings,US Forest Service,47.3457,-115.251,500
177099,2021-11-09,50,0,7 Mag L Units Landings,Landings,US Forest Service,47.3776,-115.052,0
201873,2021-11-09,6,6,Overwhich 4,Hand Piles,US Forest Service,45.6622,-114.28527,54
205680,2021-11-09,20,0,Fairy Creek Aspen Project Piles,Hand Piles,US Forest Service,45.9144955,-110.915,0
205689,2021-11-09,20,20,Dewey 52/52a Grapple Piles,Dozer Piles,US Forest Service,48.00325,-114.4147,1000
177060,2021-11-09,20,10,OLY Moly Landings,Landings,US Forest Service,48.5506,-115.948,1000
204750,2021-11-09,15,10,Rail Trail,Hand Piles,US Forest Service,44.62023,-111.15726,750
204343,2021-11-09,15,0,Telegraph Mike Renig Hand Piles,Hand Piles,US Forest Service,46.51021,-112.30687,0
176049,2021-11-09,1,1,Rombo Campground,Hand Piles,US Forest Service,45.7657,-114.281,9
204021,2021-11-09,20,20,How Now 606,Landings,US Forest Service,47.94847,-113.8602,240
203549,2021-11-09,1,1,"Dewey 48,49,49a",Landings,US Forest Service,48.015,-114.419,8
205394,2021-11-09,2,2,How Now 7.08 piles,Dozer Piles,US Forest Service,47.9451,-113.860201,24
203448,2021-11-09,5,0,Sterling Tower Landings,Landings,US Forest Service,48.63768,-115.07594,0
203473,2021-11-09,40,40,2-Short Piles,Landings,US Forest Service,47.584402,-115.462539,2000
205701,2021-11-09,3,3,Spring Creek Piles,Landings,US Forest Service,47.54341,-115.00011,60
204625,2021-11-09,100,100,Barley - FY20 Contract Handpiles,Hand Piles,US Forest Service,45.84159,-113.93319,900
205052,2021-11-09,1,1,Hell Roaring Hand Piles,Hand Piles,US Forest Service,48.502579,-114.34259,35
205691,2021-11-09,69,69,Deep Grave Unit 110,Other Mechanical,US Forest Service,48.80766,-114.84231,690
205667,2021-11-09,20,15,Pipe Bull Landings,Landings,US Forest Service,48.50137,-115.62286,300
201173,2021-11-09,21,3,Smokey-Quartz Landings-Sand Gulch,Landings,US Forest Service,47.02702,-114.79957,15
171939,2021-11-09,3,0,D2 Pioneer Byway,Hand Piles,US Forest Service,45.601,-113.094,0
176051,2021-11-09,1,1,Fales Flat Campground,Hand Piles,US Forest Service,45.7463,-114.444,9
201672,2021-11-09,10,0,Martin 101 RHCA Hand Piles,Hand Piles,US Forest Service,48.543627,-114.604682,0
