DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,TONS,BURN_STATUS
2021-04-14,50,0,20,Broadcast,US Forest Service,39.884,-120.731,NA,0,Incomplete
2021-04-14,1,0,RRSP,Hand Pile,US Forest Service,40.297,-121.613,NA,0,Incomplete
2021-04-14,50,20,Corson Ukiah VMP,Broadcast,Individual,39.161,-123.327,NA,240,Complete
2021-04-14,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-04-14,2,0,Trout Club,Hand Pile,Santa Barbara County Fire Department,34.492,-119.798,NA,0,Incomplete
2021-04-14,3,1,Pine Canyon Station,Hand Pile,US Forest Service,35.029,-120.195,NA,10,Complete
2021-04-14,2,2,Little Tujunga Station,Hand Pile,US Forest Service,34.295,-118.361,NA,4.2,Complete
2021-04-14,10,10,Administrative Site - Vista Grande,Hand Pile,US Forest Service,33.837,-116.809,NA,21,Complete
2021-04-14,40,40,Lytle Creek,Hand Pile,US Forest Service,34.234,-117.48,NA,9.6,Complete
2021-04-15,52,0,Estates Pile Burn,Hand Pile,Moraga-Orinda Fire District,37.872,-122.17,NA,NA,Incomplete
2021-04-15,374,374,Eastside Underburn,Broadcast,US Forest Service,40.716,-121.341,NA,3179,Complete
2021-04-15,2,2,Big Tujunga Station,Hand Pile,US Forest Service,34.287,-118.226,NA,2.1,Complete
2021-04-15,0.5,0.25,Frost Hill,Hand Pile,Cal Fire,39.19,-120.828,NA,0.2625,Complete
2021-04-15,15,15,Mill Creek,Hand Pile,US Forest Service,34.079,-117.047,NA,1.8,Complete
2021-04-15,13,10,Canyon Unit -- Bouverie,Broadcast,Audubon Canyon Ranch,38.369,-122.501,NA,NA,Complete
2021-04-15,77,0,Dog Valley Understory,Broadcast,US Forest Service,39.572,-120.041,NA,0,Incomplete
2021-04-15,35,0,Sly Park 2020,Broadcast,Cal Fire,38.715,-120.563,NA,0,Incomplete
2021-04-15,35,0,Sly Park 2020,Broadcast,Cal Fire,38.715,-120.563,NA,0,Incomplete
2021-04-15,50,0,20,Broadcast,US Forest Service,39.884,-120.731,NA,0,Incomplete
2021-04-15,2,2,Big Tujunga Station,Hand Pile,US Forest Service,34.287,-118.226,NA,2.1,Complete
2021-04-15,20,20,Jake SMP 18-18 Broadcast,Broadcast,Individual,39.007,-123.278,NA,460,Complete
2021-04-15,3,3,NCRM Cathy SMP 18-08 piles,Machine Pile,Individual,39.345,-123.272,NA,120,Complete
2021-04-15,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-04-16,3,3,Denison SMP 19-25 Piles,Machine Pile,Individual,39.034,-123.376,NA,120,Complete
2021-04-16,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-04-16,77,77,Dog Valley Understory,Broadcast,US Forest Service,39.572,-120.041,NA,770,Complete
2021-04-16,37,30,Sly Park 2020,Broadcast,Cal Fire,38.715,-120.563,NA,90,Complete
2021-04-16,1.5,1,Maintenance/East Moran/Segment 5,Hand Pile,California State Parks,38.265,-120.318,NA,1.09,Complete
2021-04-16,100,0,"Antelope 2, 7, 8, 11b",Broadcast,US Forest Service,37.715,-118.883,NA,0,Incomplete
2021-04-16,26,0,Dog Valley Understory,Broadcast,US Forest Service,39.572,-120.041,NA,0,Incomplete
2021-04-16,20,20,Jake SMP 18-18 Broadcast,Broadcast,Individual,39.007,-123.278,NA,460,Complete
2021-04-17,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-17,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-04-17,2,2,NCRM Cathy SMP 18-08 piles,Machine Pile,Individual,39.345,-123.272,NA,80,Complete
2021-04-17,6,6,Terry SMP 20-47 Piles,Machine Pile,Individual,39.453,-123.787,NA,120,Complete
2021-04-17,1,1,Cow Mountain Hunting SMP 19-02,Machine Pile,Individual,39.176,-123.024,NA,20,Complete
2021-04-17,1,1,Cow Mountain Hunting SMP 19-02,Machine Pile,Individual,39.176,-123.024,NA,20,Complete
2021-04-17,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-17,10,20,Jake SMP 18-18 Broadcast,Broadcast,Individual,39.007,-123.278,NA,460,Complete
2021-04-17,10,0,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,0,Incomplete
2021-04-18,1,1,Cow Mountain Hunting SMP 19-02,Machine Pile,Individual,39.176,-123.024,NA,20,Complete
2021-04-18,2,2,NCRM Cathy SMP 18-08 piles,Machine Pile,Individual,39.345,-123.272,NA,80,Complete
2021-04-18,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-18,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-18,50,5,Billy SMP 18-04 Broadcast,Broadcast,Individual,38.897,-123.017,NA,115,Complete
2021-04-18,10,0,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,0,Incomplete
2021-04-18,2,0,Cow Mountain Hunting SMP 19-02,Machine Pile,Individual,39.176,-123.024,NA,0,Incomplete
2021-04-19,8,8,C250,Broadcast,University of California,38.907,-120.668,NA,241.6,Complete
2021-04-19,105,202,DU-24,Broadcast,US Forest Service,39.116,-120.736,NA,888.8,Complete
2021-04-19,31,0,Moonlight Unit 239,Machine Pile,US Forest Service,40.231,-120.66,NA,0,Incomplete
2021-04-19,30,0,Moonlight Unit 251,Machine Pile,US Forest Service,40.234,-120.659,NA,0,Incomplete
2021-04-19,37,0,Moonlight Unit 237,Machine Pile,US Forest Service,40.22,-120.659,NA,0,Incomplete
2021-04-19,4,4,Shrub,Broadcast,Cal Fire,36.672,-121.384,NA,27.6,Complete
2021-04-19,50,20,Jake SMP 18-18 Broadcast,Broadcast,Individual,39.007,-123.278,NA,460,Complete
2021-04-19,243,243,DU-19,Broadcast,US Forest Service,39.106,-120.728,NA,1069.2,Complete
2021-04-19,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-19,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-19,202,105,DU-23,Broadcast,US Forest Service,39.113,-120.732,NA,462,Complete
2021-04-19,7,0,Moonlight Unit 240,Machine Pile,US Forest Service,40.23,-120.655,NA,0,Incomplete
2021-04-19,0.25,0,Northwest Property,Hand Pile,Cal Fire,38.992,-121.075,NA,0,Incomplete
2021-04-19,1,0,RRSP,Hand Pile,US Forest Service,40.297,-121.613,NA,0,Incomplete
2021-04-19,50,58,20,Broadcast,US Forest Service,39.884,-120.731,NA,290,Complete
2021-04-19,76,76,DU-22,Broadcast,US Forest Service,39.112,-120.729,NA,334.4,Complete
2021-04-19,112,0,"Antelope 2, 7, 8, 11b",Broadcast,US Forest Service,37.715,-118.883,NA,0,Incomplete
2021-04-20,243,243,DU-19,Broadcast,US Forest Service,39.106,-120.728,NA,1069.2,Complete
2021-04-20,11,0,RR Center,Broadcast,Siskiyou Prescribed Burn Association,41.394,-122.363,NA,NA,Incomplete
2021-04-20,5,0,RR Center,Broadcast,Siskiyou Prescribed Burn Association,41.396,-122.363,NA,NA,Incomplete
2021-04-20,50,20,Jake SMP 18-18 Broadcast,Broadcast,Individual,39.007,-123.278,NA,460,Complete
2021-04-20,25,15,"CARB Burn (C110, C101, C130)",Broadcast,University of California,38.917,-120.657,NA,855,Complete
2021-04-20,4,2,Shrub,Broadcast,Cal Fire,36.672,-121.384,NA,13.8,Complete
2021-04-20,NA,400,2021-Shaver Lake Understory,Unknown,Southern California Edison,37.107,-119.289,NA,6000,Complete
2021-04-20,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,7.5,Complete
2021-04-20,165,165,Osito,Broadcast,US Forest Service,34.22,-116.924,NA,3991.35,Complete
2021-04-20,135,0,"Antelope 2, 7, 8, 11b",Broadcast,US Forest Service,37.715,-118.883,NA,0,Incomplete
2021-04-20,76,76,DU-22,Broadcast,US Forest Service,39.112,-120.729,NA,334.4,Complete
2021-04-20,2,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-04-20,15,15,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,345,Complete
2021-04-21,15,16,"CARB Burn (C110, C101, C130)",Broadcast,University of California,38.917,-120.657,NA,912,Complete
2021-04-20,4,4,"2021-Marybill Ln, Etna",Multiple Fuels,Siskiyou Prescribed Burn Association,41.462,-122.907,NA,NA,Complete
2021-04-21,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Complete
2021-04-21,NA,400,2021-Shaver Lake Understory,Unknown,Southern California Edison,37.107,-119.289,NA,6000,Complete
2021-04-21,70,70,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,1610,Complete
2021-04-21,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-04-21,15,16,"CARB Burn (C110, C101, C130)",Broadcast,University of California,38.917,-120.657,NA,912,Complete
2021-04-21,10,10,Silver Rapids Crush,Broadcast,Cal Fire,38.154,-120.826,NA,150,Complete
2021-04-21,60,0,McBaldy,Multiple Fuels,US Forest Service,41.798,-122.941,NA,NA,Incomplete
2021-04-21,15,0,LC-5,Broadcast,US Forest Service,33.643,-117.445,NA,0,Incomplete
2021-04-22,10,0,Rucker Lake,Hand Pile,US Forest Service,39.359,-120.651,NA,0,Incomplete
2021-04-22,20,0,Scott Bar Mountain,Multiple Fuels,US Forest Service,41.649,-123.077,NA,NA,Incomplete
2021-04-22,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Complete
2021-04-21,60,60,McBaldy,Multiple Fuels,US Forest Service,41.798,-122.941,NA,NA,Complete
2021-04-22,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-22,NA,148,2021-Shaver Lake Understory,Unknown,Southern California Edison,37.107,-119.289,NA,2220,Complete
2021-04-22,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-04-22,22,25,Sly Park 2020,Broadcast,Cal Fire,38.715,-120.563,NA,75,Complete
2021-04-22,16,15,"CARB Burn (C110, C101, C130)",Broadcast,University of California,38.917,-120.657,NA,855,Complete
2021-04-22,15,15,Administrative Site - Alandale,Hand Pile,US Forest Service,33.783,-116.752,NA,31.5,Complete
2021-04-22,23,0,Unit 1,Broadcast,US Forest Service,34.399,-117.732,NA,0,Incomplete
2021-04-22,60,10,Shadow of the Cascades - Thompson Ranch RX,Multiple Fuels,US Fish and Wildlife Services,41.663,-121.844,NA,NA,Complete
2021-04-22,90,90,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,2070,Complete
2021-04-23,4,4,Valle Vista Staging,Hand Pile,East Bay Municipal Utility District,37.823,-122.139,NA,NA,Complete
2021-04-23,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Complete
2021-04-23,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Complete
2021-04-23,30,5,Billy SMP 18-04 Broadcast,Broadcast,Individual,38.897,-123.017,NA,115,Complete
2021-04-22,11,11,RR Center,Broadcast,Siskiyou Prescribed Burn Association,41.394,-122.363,NA,NA,Complete
2021-04-22,5,5,RR Center,Broadcast,Siskiyou Prescribed Burn Association,41.396,-122.363,NA,NA,Complete
2021-04-23,10,10,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,230,Complete
2021-04-23,NA,140,2021-Shaver Lake Understory,Unknown,Southern California Edison,37.107,-119.289,NA,2100,Complete
2021-04-23,15,20,"CARB Burn (C110, C101, C130)",Broadcast,University of California,38.917,-120.657,NA,1140,Complete
2021-04-23,50,50,Cooley Ranch Company,Hand Pile,Individual,38.791,-123.116,NA,2850,Complete
2021-04-23,125,165,Osito,Broadcast,US Forest Service,34.22,-116.924,NA,3991.35,Complete
2021-04-24,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,12.095,Complete
2021-04-24,5,5,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,115,Complete
2021-04-24,25,25,Cooley Ranch SMP 17-31 Broadcast,Broadcast,Individual,38.838,-123.173,NA,575,Complete
2021-04-24,25,25,Cooley Ranch SMP 17-31 Broadcast,Broadcast,Individual,38.838,-123.173,NA,575,Complete
2021-04-24,20,10,Billy SMP 18-04 Broadcast,Broadcast,Individual,38.897,-123.017,NA,230,Complete
2021-04-24,0.5,0,Unit 1,Broadcast,Cal Fire,40.34,-121.85,NA,0,Incomplete
2021-04-25,0.5,0.5,Unit 1,Broadcast,Cal Fire,40.34,-121.85,NA,4.745,Complete
2021-04-25,50,0,86,Broadcast,US Forest Service,34.225,-116.969,NA,0,Incomplete
2021-04-25,4,4,Cooley SMP 17-31 Piles,Machine Pile,Individual,38.875,-123.21,NA,80,Complete
2021-04-25,4,4,Cooley SMP 17-31 Piles,Machine Pile,Individual,38.875,-123.21,NA,80,Complete
2021-04-26,0.5,1,Unit 1,Broadcast,Cal Fire,40.34,-121.85,NA,9.49,Complete
2021-04-26,5,5,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,5,Complete
2021-04-26,50,50,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,1150,Complete
2021-04-26,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-26,52,0,Estates Pile Burn,Hand Pile,Moraga-Orinda Fire District,37.872,-122.17,NA,NA,Incomplete
2021-04-26,1,0.5,Snake Lake CG,Hand Pile,US Forest Service,40.116,-121.225,NA,5,Complete
2021-04-26,0.25,0.25,Frost Hill,Hand Pile,Cal Fire,39.19,-120.828,NA,2.5,Complete
2021-04-26,5,11.7,2207,Hand Pile,US Forest Service,41.483,-123.51,NA,NA,Complete
2021-04-26,13,10,Apache Saddle Admin Piles,Hand Pile,US Forest Service,34.861,-119.21,NA,0.0373333,Complete
2021-04-27,30,30,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,690,Complete
2021-04-27,15,15,City Creek,Hand Pile,US Forest Service,34.186,-117.181,NA,3.6,Complete
2021-04-27,0.5,0,Phase 2,Machine Pile,Higgins Ridge LLC,39.879,-121.689,NA,0,Incomplete
2021-04-27,20,3,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,1.344,Complete
2021-04-27,6,6,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,6,Complete
2021-04-27,2,2,Chris SMP 17-28 Willits Piles,Machine Pile,Individual,39.366,-123.358,NA,80,Complete
2021-04-27,1,1,Denison SMP 19-25 Piles,Machine Pile,Individual,39.034,-123.376,NA,40,Complete
2021-04-27,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-27,0.25,0.25,Frost Hill,Hand Pile,Cal Fire,39.19,-120.828,NA,10,Complete
2021-04-27,12,12,Shiloh VMP 2021,Broadcast,Cal Fire,38.072,-120.169,NA,876,Complete
2021-04-28,0.5,0.25,Phase 2,Machine Pile,Higgins Ridge LLC,39.879,-121.689,NA,0.225,Complete
2021-04-28,8,0.5,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0.45,Complete
2021-04-28,6,6,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,6,Complete
2021-04-28,20,2,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0.896,Complete
2021-04-28,20,2,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0.896,Complete
2021-04-28,20,2,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0.896,Complete
2021-04-28,20,2,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0.896,Complete
2021-04-28,35,35,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,805,Complete
2021-04-28,14,0,LC-5,Broadcast,US Forest Service,33.643,-117.445,NA,0,Incomplete
2021-04-28,20,0,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0,Incomplete
2021-04-28,0.25,0.25,Frost Hill,Hand Pile,Cal Fire,39.19,-120.828,NA,0.112,Complete
2021-04-29,2,2,Rucker Lake,Hand Pile,US Forest Service,39.359,-120.651,NA,6,Complete
2021-04-29,99,5,76,Broadcast,US Forest Service,39.428,-120.221,NA,50,Complete
2021-04-29,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-29,3,2,Frazier Mountain Project,Hand Pile,US Forest Service,34.778,-118.977,NA,0.896,Complete
2021-04-30,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-04-30,3,3,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,3,Complete
2021-04-30,8,8,Arnold Station Spring 2020,Broadcast,Cal Fire,38.235,-120.365,NA,22,Complete
2021-05-01,50,50,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,1150,Complete
2021-05-01,56,0,89,Broadcast,US Forest Service,39.422,-120.23,NA,0,Incomplete
2021-05-01,6,3,C250,Broadcast,University of California,38.907,-120.668,NA,90.6,Complete
2021-05-01,25,25,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,575,Complete
2021-05-01,3,3,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,3,Complete
2021-05-01,8,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-05-02,25,25,Cow Mountain Hunting SMP 19-02 Broadcast,Broadcast,Individual,39.162,-123.11,NA,575,Complete
2021-05-02,3,3,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,3,Complete
2021-05-02,108,128,86,Broadcast,US Forest Service,34.225,-116.969,NA,3096.32,Complete
2021-05-03,NA,0,2021-Shaver Lake Understory,Unknown,Southern California Edison,37.107,-119.289,NA,0,Incomplete
2021-05-03,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-03,45,45,William SMP 20-56 Broadcast,Broadcast,Individual,39.694,-123.519,NA,1035,Complete
2021-05-03,72,0,Scott Bar Mountain,Multiple Fuels,US Forest Service,41.649,-123.077,NA,NA,Incomplete
2021-05-04,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-04,60,0,Unit 12.4,Broadcast,US Forest Service,37.564,-118.675,NA,0,Incomplete
2021-05-04,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-05-04,70,10,Billy SMP 18-04 Broadcast,Broadcast,Individual,38.897,-123.017,NA,230,Complete
2021-05-04,411,411,"Van Bremmer, Unit 3",Broadcast,US Fish and Wildlife Services,41.629,-121.814,NA,6029.37,Complete
2021-05-04,60,0,Unit 12.4,Broadcast,US Forest Service,37.564,-118.675,NA,0,Incomplete
2021-05-04,60,0,Unit 12.4,Broadcast,US Forest Service,37.564,-118.675,NA,0,Incomplete
2021-05-05,45,0,William Pile Burns,Hand Pile,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-05,50,0,Wilder Piles,Hand Pile,Individual,37.855,-122.177,NA,NA,Incomplete
2021-05-05,30,0,Flicker Ridge Piles,Hand Pile,Individual,37.819,-122.148,NA,NA,Incomplete
2021-05-05,20,0,Sleepy Hollow,Broadcast,Individual,37.92,-122.19,NA,NA,Incomplete
2021-05-05,13,0,Lower Wildcat,Broadcast,Individual,37.891,-122.215,NA,NA,Incomplete
2021-05-05,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-05,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-05,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-05,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,NA,Incomplete
2021-05-05,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-05-05,50,50,Twin Cities,Broadcast,Bureau of Land Management,38.281,-121.454,NA,9.5,Complete
2021-05-05,50,50,Twin Cities,Broadcast,Bureau of Land Management,38.281,-121.454,NA,9.5,Complete
2021-05-06,70,0,Taylor 1,Hand Pile,US Forest Service,40.913,-122.8,NA,NA,Incomplete
2021-05-06,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-05-06,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-05-06,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2021-05-06,60,0,J&J Berry Creek,Hand Pile,General Contractor,39.696,-121.328,NA,0,Incomplete
2021-05-07,50,0,William Pile Burns,Hand Pile,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-07,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-05-07,1,0,Unit 5 - Broadcast,Broadcast,Cal Fire,39.065,-120.972,NA,0,Incomplete
2021-05-07,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-05-07,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-05-07,NA,0,General Fuel Reduction/Management,Unknown,Cal Fire,34.252,-117.24,NA,0,Incomplete
2021-05-07,0.25,0,Northwest Property,Hand Pile,Cal Fire,38.992,-121.075,NA,0,Incomplete
2021-05-07,1,0,Unit 4 - Broadcast,Broadcast,Cal Fire,39.066,-120.971,NA,0,Incomplete
2021-05-07,1,0.5,Unit 1 - Broadcast,Broadcast,Cal Fire,39.067,-120.973,NA,0.25,Complete
2021-05-07,0.25,0,Unit 6 - Broadcast,Broadcast,Cal Fire,39.065,-120.973,NA,0,Incomplete
2021-05-08,1,0,Big Bend Emergency,Hand Pile,North Coast Resource Management,39.696,-121.428,NA,0,Incomplete
2021-05-08,60,0,J&J Berry Creek,Hand Pile,General Contractor,39.696,-121.328,NA,0,Incomplete
2021-05-08,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-08,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2021-05-08,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-09,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-09,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-10,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-10,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-10,153,153,Lava RX 2020,Multiple Fuels,US Forest Service,41.462,-121.479,NA,NA,Complete
2021-05-11,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-11,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-11,29,29,GS unit 8,Broadcast,US Forest Service,41.864,-120.598,NA,406,Complete
2021-05-11,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-12,NA,0,William Pile Burns,Unknown,Individual,37.915,-122.179,NA,NA,Incomplete
2021-05-12,NA,125,Lake Perris Prescribed Burn,Unknown,California State Parks,33.882,-117.15,NA,92.5,Complete
2021-05-12,50,10,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Complete
2021-05-12,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-13,70,21,Sac Valley Shooting Center VMP FY20-21,Broadcast,Cal Fire,38.432,-121.064,NA,NA,Complete
2021-05-13,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-13,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-14,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-14,600,0,Tule Lake NWR Lease Lands 2020,Multiple Fuels,US Fish and Wildlife Services,41.859,-121.513,NA,NA,Incomplete
2021-05-14,80,60,Shelf,Broadcast,US Military,33.383,-117.521,NA,129,Complete
2021-05-14,50,0,Crown,Hand Pile,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-14,100,100,Crossroads Broadcast,Broadcast,Cal Fire,37.889,-122.777,NA,NA,Complete
2021-05-15,100,0,Indian Tree Preserve,Broadcast,Individual,38.087,-122.644,NA,NA,Incomplete
2021-05-15,NA,0,Crown,Unknown,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-15,60,220,Shelf,Broadcast,US Military,33.383,-117.521,NA,473,Complete
2021-05-16,NA,0,Indian Tree Preserve,Unknown,Individual,38.087,-122.644,NA,NA,Incomplete
2021-05-16,NA,0,Crown,Unknown,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-16,NA,0,Fitch Mountain Villas,Unknown,Healdsburg Fire Department,38.628,-122.858,NA,NA,Incomplete
2021-05-17,79,0,ARRD-FMP Unit 19.6A & 19.6B,Broadcast,US Forest Service,39.171,-120.418,NA,0,Incomplete
2021-05-17,20,0,NORTHERN BOUNDARY TA (7),Broadcast,US Military,35.97,-121.23,NA,0,Incomplete
2021-05-17,20,0,NORTHERN BOUNDARY TA (7),Broadcast,US Military,35.97,-121.23,NA,0,Incomplete
2021-05-17,52,0,ARRD-FMP Unit 19.1B & 19.6A,Broadcast,US Forest Service,39.186,-120.413,NA,0,Incomplete
2021-05-17,NA,5.26,2021-Project 3 (Plots 7 and 21),Unknown,US Department of Energy,37.664,-121.519,NA,5.26,Complete
2021-05-17,NA,2.43,"2021-Project 4 (Plots 6,20,19,17,18)",Unknown,US Department of Energy,37.668,-121.527,NA,2.43,Complete
2021-05-17,40,0,Crossroads Piles,Hand Pile,Cal Fire,37.201,-122.8,NA,NA,Incomplete
2021-05-17,NA,0,Crown,Unknown,Individual,37.953,-122.572,NA,NA,Incomplete
2021-05-17,NA,0,2021-Project 5 (Plot 1A),Unknown,US Department of Energy,37.677,-121.551,NA,0,Incomplete
2021-05-17,NA,14.62,"2021-Project 6 (Plots 1, 16E, 12)",Unknown,US Department of Energy,37.672,-121.551,NA,14.62,Complete
2021-05-17,NA,8.55,2021-Project 1 (Plots 10 and 9),Unknown,US Department of Energy,37.643,-121.496,NA,8.55,Complete
2021-05-17,NA,8.07,2021-Project 2 (Plot 8),Unknown,US Department of Energy,37.65,-121.53,NA,8.07,Complete
