Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/1/2022,206759,1,US Forest Service,BOF,Lick Creek Unit 6 Hand Piles,Steep slope between Lick Creek and ridge top to the south and east which forms the hydrologic boundary between Lick Creek and Kirkham Creek.,Hand Piles,21,None,4832,10,0,123,B,44.0848,-115.5679,,Completed,Lack of resources
11/1/2022,200791,1,US Forest Service,CTF,AIPD Pile Burns ,Pile burns across Ashton/Island Park District,Hand Piles,18,None,6408,43.35,14,75,A,44.46847,-111.3399,,Completed,None
11/1/2022,177153,1,US Forest Service,SCF,South HWY 21,13 Miles North of Stanley on west side of HWY 21 near Cape Horn,Broadcast,16,None,7835,43.35,20,20,B,44.537,-115.174,,Completed,None
11/1/2022,204723,1,US Forest Service,BOF,Shirts Timber Sale Piles,"Southeast of High Valley, ID.  ",Landings,14,None,6312,15,0,200,A,44.162135,-116.169444,,Completed,Decided not to burn - other
11/1/2022,206892,1,US Forest Service,NPF,Windy Shingle Fuel Break,South of Seven Devils Rd 517 in ,Hand Piles,13,None,3915,10,29,29,A,45.40263,-116.39881,Scattered handpiles with relatively light fuels in piles.,Completed,None
11/1/2022,206802,1,US Forest Service,IPF,"Camp Stew landings 8,27,38",Robinson,Landings,11,None,2956,150,1,1,A,48.972172,-116.23808,,Completed,None
11/1/2022,206799,1,US Forest Service,IPF,"Camp Stew 10,26,8,27,38",Robinson Lake,Other Mechanical,11,None,2733,35,135,135,A,48.968744,-116.238715,,Completed,None
11/1/2022,201622,1,US Forest Service,KNF,Border Raid Unit 16,Logan Cr.,Other Mechanical,11,None,3195,20,6,6,A,48.59848,-116.06404,,Completed,None
11/1/2022,204561,1,US Forest Service,PAF,KSL Admin ,Admin burning ,Broadcast,15,None,3990,10.03,0,5,A,44.97342,-115.72791,admin site pile burn,Completed,Decided not to burn - other
11/1/2022,203139,1,US Forest Service,CWF,Upper Basin landing Pile Burning,Upper Basin landing Pile Burning,Landings,12A,None,3753,30,15,15,A,46.88676,-116.17717,,Completed,None
11/1/2022,206767,1,US Forest Service,IPF,"Kootenai Fuels 2021 phase 5 Units: 21B,22D,23C,25C",Hand piles constructed in the summer of 2022.  ,Hand Piles,11,Fernan,3506,4,0,60,A,47.72778,-116.73445,,Completed,Decided not to burn - other
11/2/2022,205436,1,US Forest Service,BOF,Lick Creek Unit 4 Hand Piles,Steep slope between Lick Creek and ridge top to the south and east which forms the hydrologic boundary between Lick Creek and Kirkham Creek. ,Hand Piles,21,None,4268,10,0,40,B,44.0789,-115.5792,,Completed,Not in prescription
11/2/2022,204679,1,US Forest Service,STF,Rock Creek Hand Piles,Rock Creek Drainage in The Cassia Division,Hand Piles,24,None,6958,50,0,20,A,42.1788,-114.28,,Completed,Decided not to burn - other
11/2/2022,175626,1,US Forest Service,SCF,2022 Middle Fork Piles,Various piles around the district,Hand Piles,16,None,6886,15,20,20,B,44.3729,-115.041,,Completed,None
11/2/2022,205577,1,US Forest Service,IPF,Jasper II GNA,Quartz Creek and Jasper Mountain,Other Mechanical,11,None,2822,25,50,50,A,48.346,-116.92,,Completed,None
11/2/2022,204207,1,US Forest Service,IPF,"Kootenai Fuels 2019 East Block  Cataldo WUI Units: 49, 50, 51, 52, 53, 54, 55, 56","Multiple units located 4-7 miles West of Cataldo, Idaho.  103 acres of hand piles primarily consisting of brush and small conifers. Hand pile size 8' x 6'.  25 additional acres of cleanup added due to previous over accomplishment",Hand Piles,11,None,2438,25,2,25,A,47.59245,-116.43653,,Completed,None
11/2/2022,97101,1,US Forest Service,STF,Stanley-Trap Creek Machine piles,Valley Creek watershed from Stanley to forest boundary at Trap Creek,Dozer Piles,17,None,6685,3,0,2,A,44.29419,-115.06379,,Completed,Lack of resources
11/2/2022,201976,1,US Forest Service,STF,Redfish 210 Project - Piles,Redfish Lake Road and Forest Service Road #210,Hand Piles,17,None,6664,2,0,10,A,44.15192,-114.90325,,Completed,Decided not to burn - other
11/2/2022,202941,1,US Forest Service,STF,"Sublett - Donkey Canyon, North Heglar","Sublett Division: Donkey Canyon, South Summit 1-4, North Heglar, Long Canyon, North Summit Units",Hand Piles,24,None,6801,50,20,30,A,42.3938,-113.00339,,Completed,None
11/2/2022,201986,1,US Forest Service,NPF,Red Moose Divide Salvage Landing,Mostly Along 464 and the 471 road,Landings,13,None,6274,22,0,9,A,45.92668,-115.55986,,Completed,Decided not to burn - other
11/2/2022,206919,1,US Forest Service,NPF,Windy Shingle N. 26,"West of Hwy 95, SW Riggins, ID",Dozer Piles,15,None,6249,30,7,7,A,45.36469,-116.46194,,Completed,None
11/2/2022,206761,1,US Forest Service,BOF,FS Road 530 Hand Piles,Richards Creek drainage less than a half mile from the South Fork Payette River and along Forest Service Road 530 ,Hand Piles,21,None,4612,10,10,15,A,44.110217,-115.410583,,Completed,None
11/2/2022,206917,1,US Forest Service,NPF,Windy Shingle N 21,"West of Hwy 95, SW of Riggins, ID",Dozer Piles,13,None,7442,30,20,20,A,45.41533,-116.47346,"correct your lat/long - its showing up in Bozeman, MT",Completed,None
11/2/2022,206916,1,US Forest Service,NPF,Windy Shingle N 20,"West of Hwy 95, Sw of Riggins, ID ",Dozer Piles,13,None,7129,30,23,23,A,45.38881,-116.46728,"correct your lat/long - its showing up in Bozeman, MT",Completed,None
11/2/2022,97107,1,US Forest Service,STF,Obsidian-Galena Summit Machine piles,Obsidian to Galena Summit,Dozer Piles,17,None,7500,3,0,2,A,43.9499,-114.843,,Completed,Decided not to burn - other
11/2/2022,200791,1,US Forest Service,CTF,AIPD Pile Burns ,Pile burns across Ashton/Island Park District,Hand Piles,18,None,6408,43.35,0,75,A,44.46847,-111.3399,,Completed,Not in prescription
11/2/2022,206894,1,US Forest Service,IPF,Halfway Malin 11A,Grapple Piles,Dozer Piles,12B,None,4879,20,0,14,A,47.259877,-115.564047,,Completed,Decided not to burn - other
11/2/2022,206893,1,US Forest Service,IPF,Halfway Malin 11B,Landing Piles,Dozer Piles,12B,None,4755,30,0,6,A,47.258278,-115.565903,,Completed,Decided not to burn - other
11/2/2022,206918,1,US Forest Service,NPF,Windy Shingle N. 24,"West of Hwy 95, SW of Riggins, ID",Dozer Piles,15,None,6223,30,14,14,A,45.36469,-116.46108,,Completed,None
11/2/2022,206915,1,US Forest Service,NPF,Windy Shingle N 12,"West of Hwy 95, SW of Riggins, ID",Dozer Piles,13,None,5096,30,18,18,A,45.38375,-116.42812,,Completed,None
11/2/2022,204723,1,US Forest Service,BOF,Shirts Timber Sale Piles,"Southeast of High Valley, ID.  ",Landings,14,None,6312,15,400,400,A,44.162135,-116.169444,,Completed,None
11/2/2022,206799,1,US Forest Service,IPF,"Camp Stew 10,26,8,27,38",Robinson Lake,Other Mechanical,11,None,2733,35,70,70,A,48.968744,-116.238715,,Completed,None
11/2/2022,202238,1,US Forest Service,IPF,"Hellroaring piles units 6, 10, 30, 65","About 2 miles north of Tungsten Mtn., south of Highway 95 and Round Prairie. Vicinity of Hellroaring Ck. ",Other Mechanical,11,None,4236,35,27,27,A,48.9343,-116.2653,,Completed,None
11/2/2022,206887,1,US Forest Service,BOF,Boise Basin Experimental Forest Piles,Boise Basin Experimental Forest Piles,Hand Piles,21,None,3906,7,0,200,A,43.82561,-115.83022,,Completed,Technical difficulties
11/2/2022,203060,1,US Forest Service,BOF,Buckskin Handpiles,"Near Pioneerville, ID",Hand Piles,21,None,5040,2,0,225,A,43.98096,-115.88138,,Completed,Technical difficulties
11/2/2022,206774,1,US Forest Service,IPF,Old House Unit 2,Old House Rd,Excavator Piles,11,None,2370,30,80,80,A,47.995919,-116.627336,,Completed,None
11/2/2022,203139,1,US Forest Service,CWF,Upper Basin landing Pile Burning,Upper Basin landing Pile Burning,Landings,12A,None,3753,30,2,2,A,46.88676,-116.17717,,Completed,None
11/2/2022,201979,1,US Forest Service,STF,Elk Mountain East Project - Piles,"West of Stanley, ID near Elk Mountain",Hand Piles,17,None,6633,2,10,10,A,44.29302,-115.06187,,Completed,None
11/2/2022,206914,1,US Forest Service,NPF,Windy Shingle N 4,"West of Hwy 95, SW of Riggins, ID",Dozer Piles,15,None,5942,30,9,9,A,45.36355,-116.45001,,Completed,None
11/2/2022,172557,1,US Forest Service,NPF,Elk City Administration Site Hand PIles,Elk City Compound,Hand Piles,13,None,4043,10,1,1,A,45.8298,-115.432,,Completed,None
11/2/2022,204680,1,US Forest Service,STF,Connor Ridge,East of Pomerelle Ski Area,Landings,24,None,7932,30,0,1,A,42.3181,-113.5986,,Completed,Decided not to burn - other
11/2/2022,205810,1,US Forest Service,IPF,"Robin Hood Piles 20B,31,2,5,12,13,14,15,15A,24,18,19T,20A,22T,24,25,,20S",Robinson Lake Area,Other Mechanical,11,None,3013,35,8,10,A,48.9759,-116.2042,,Completed,None
11/2/2022,172311,1,US Forest Service,CTF,Soda Springs Administrative Hand Piles,Various locations across the Soda Springs R.D.,Hand Piles,20,None,7100,10,0,1,A,43.1642,-111.34,,Completed,Decided not to burn - other
11/2/2022,206920,1,US Forest Service,NPF,Dixie Fire Decks,Dixie Summit area.  Road 222,Landings,13,None,6194,30,3,3,A,45.61404,-115.44776,,Completed,None
11/3/2022,175626,1,US Forest Service,SCF,2022 Middle Fork Piles,Various piles around the district,Hand Piles,16,None,6886,15,0,20,B,44.3729,-115.041,,Draft,None
11/3/2022,201979,1,US Forest Service,STF,Elk Mountain East Project - Piles,"West of Stanley, ID near Elk Mountain",Hand Piles,17,None,6633,2,10,10,A,44.29302,-115.06187,,Completed,None
11/3/2022,97553,1,US Forest Service,BOF,Cottonwood G.S.,N/A,Hand Piles,21,None,3710,10,1,1,A,43.6253,-115.828,,Completed,None
11/3/2022,203005,1,US Forest Service,IPF,KING BEAVER LANDINGS/GRAPPLE PILES,"Units are located 2 miles to the west of Murray, Idaho above the Beaver and Prichard Creek drainages.  Two grapple units (27 ac). The remainder is landings (60 ac). ",Landings,11,None,4040,40,30,30,A,47.63266,-115.92429,,Completed,None
11/3/2022,206955,1,US Forest Service,NPF,Windy Shingle S. 1,"West of Hwy 95, SW of Riggins, ID",Broadcast,15,None,4514,20.2,24,24,A,45.31459,-116.394,,Completed,None
11/3/2022,97101,1,US Forest Service,STF,Stanley-Trap Creek Machine piles,Valley Creek watershed from Stanley to forest boundary at Trap Creek,Dozer Piles,17,None,6685,3,2,2,A,44.29419,-115.06379,,Completed,None
11/3/2022,206956,1,US Forest Service,NPF,Windy Shingle S. 2,"West of Hwy 95, SW of Riggins, ID",Broadcast,15,None,4530,20.2,14,14,A,45.31033,-116.39327,,Completed,None
11/3/2022,206357,1,US Forest Service,IPF,Stateline Piles,"Approximately 200 piles from the Stateline Complex along FS RD 391, FS RD 339, FS RD 1956E and 1956F. ",Dozer Piles,12B,None,6252,50,5,5,A,47.18116,-115.26624,,Completed,None
11/3/2022,201976,1,US Forest Service,STF,Redfish 210 Project - Piles,Redfish Lake Road and Forest Service Road #210,Hand Piles,17,None,6664,2,1,10,A,44.15192,-114.90325,,Completed,None
11/3/2022,97107,1,US Forest Service,STF,Obsidian-Galena Summit Machine piles,Obsidian to Galena Summit,Dozer Piles,17,None,7500,3,0,2,A,43.9499,-114.843,,Completed,Lack of resources
11/3/2022,202867,1,US Forest Service,IPF,Lone Cabin Stewardship Landings/Grapple,"Units are Located 10 miles east of Coeur d' Alene, Idaho.  Units consist of both Landings (34ac) and Grapple piles (39ac) Total (73ac). Updated acreage to reflect entire Sale Area.",Landings,11,None,4206,25,15,20,A,47.74435,-116.56219,,Completed,None
11/3/2022,203060,1,US Forest Service,BOF,Buckskin Handpiles,"Near Pioneerville, ID",Hand Piles,21,None,5040,2,0,200,A,43.98096,-115.88138,,Completed,Technical difficulties
11/3/2022,204723,1,US Forest Service,BOF,Shirts Timber Sale Piles,"Southeast of High Valley, ID.  ",Landings,14,None,6312,15,411,411,A,44.162135,-116.169444,,Completed,None
11/3/2022,206965,1,US Forest Service,IPF,North Siwash 22A,Grapple piles in the North Siwash timber sale. WUI,Dozer Piles,12B,None,4920,20,0,36,B,47.196794,-115.799263,Would be burning on top of some landing piles from the Stateline complex. ,Completed,Decided not to burn - other
11/3/2022,206887,1,US Forest Service,BOF,Boise Basin Experimental Forest Piles,Boise Basin Experimental Forest Piles,Hand Piles,21,None,3906,7,30,200,A,43.82561,-115.83022,,Completed,None
11/3/2022,206797,1,US Forest Service,IPF,"Templemental 3,4",Camp Nine,Other Mechanical,11,None,3182,30,85,85,A,48.798841,-116.279226,,Completed,None
11/3/2022,200791,1,US Forest Service,CTF,AIPD Pile Burns ,Pile burns across Ashton/Island Park District,Hand Piles,18,None,6408,43.35,0,75,A,44.46847,-111.3399,,Completed,Not in prescription
11/3/2022,205577,1,US Forest Service,IPF,Jasper II GNA,Quartz Creek and Jasper Mountain,Other Mechanical,11,None,2822,25,40,40,A,48.346,-116.92,,Completed,None
11/3/2022,206959,1,US Forest Service,NPF,Windy Shingle S. 5,"West of Hwy 95, SW of Riggins, ID",Broadcast,15,None,4897,20.2,34,34,A,45.30617,-116.39559,,Completed,None
11/3/2022,205436,1,US Forest Service,BOF,Lick Creek Unit 4 Hand Piles,Steep slope between Lick Creek and ridge top to the south and east which forms the hydrologic boundary between Lick Creek and Kirkham Creek. ,Hand Piles,21,None,4268,10,0,43,A,44.0789,-115.5792,,Completed,Not in prescription
11/3/2022,206958,1,US Forest Service,NPF,Windy Shingle S. 4,"West of Hwy 95, SW of Riggins, ID",Broadcast,15,None,4903,20.2,28,28,A,45.30822,-116.39688,,Completed,None
11/3/2022,206957,1,US Forest Service,NPF,Windy Shingle S. 3,"West of Hwy 95, SW of Riggins, ID",Broadcast,15,None,4909,20.2,23,23,A,45.30786,-116.39585,,Completed,None
11/3/2022,202987,1,US Forest Service,BOF,Minneha Hand Piles,Hand piles from 2018 thinning,Hand Piles,21,None,4606,15,10,10,A,43.693326,-115.895761,,Completed,None
11/3/2022,206966,1,US Forest Service,IPF,North Siwash 29A,Grapple piles at North Siwash timber sale. ,Dozer Piles,12B,None,4898,20,0,42,A,47.190013,-115.801678,See North Siwash 22A. ,Completed,Technical difficulties
11/3/2022,206049,1,US Forest Service,BOF,Antelope Swail Piles,North of Sage Hen Reservoir. Landing/machine piles located along the FS 609 road system.,Landings,14,None,5030,10,150,310,A,44.34251,-116.19088,due to incoming weather looking at starting this unit 11/3/22,Completed,None
11/4/2022,201986,1,US Forest Service,NPF,Red Moose Divide Salvage Landing,Mostly Along 464 and the 471 road,Landings,13,None,6274,22,0,9,A,45.92668,-115.55986,,Completed,Decided not to burn - other
11/4/2022,201987,1,US Forest Service,NPF,Red Moose salvage machine pile,Mostly along the 464 and 471 roads,Other Mechanical,13,None,6284,1.4,0,9,A,45.92674,-115.56003,,Completed,Decided not to burn - other
11/4/2022,201976,1,US Forest Service,STF,Redfish 210 Project - Piles,Redfish Lake Road and Forest Service Road #210,Hand Piles,17,None,6664,2,20,20,A,44.15192,-114.90325,,Completed,None
11/4/2022,97106,1,US Forest Service,STF,Obsidian-Stanley Hand piles,Obsidian to Stanley,Hand Piles,17,None,6360,1,1,1,A,44.1813,-114.925,,Completed,None
11/4/2022,203005,1,US Forest Service,IPF,KING BEAVER LANDINGS/GRAPPLE PILES,"Units are located 2 miles to the west of Murray, Idaho above the Beaver and Prichard Creek drainages.  Two grapple units (27 ac). The remainder is landings (60 ac). ",Landings,11,None,4040,40,0,30,A,47.63266,-115.92429,,Completed,Decided not to burn - other
11/4/2022,206357,1,US Forest Service,IPF,Stateline Piles,"Approximately 200 piles from the Stateline Complex along FS RD 391, FS RD 339, FS RD 1956E and 1956F. ",Dozer Piles,12B,None,6252,50,1,1,A,47.18116,-115.26624,1 landing pile,Completed,None
11/4/2022,97101,1,US Forest Service,STF,Stanley-Trap Creek Machine piles,Valley Creek watershed from Stanley to forest boundary at Trap Creek,Dozer Piles,17,None,6685,3,2,2,A,44.29419,-115.06379,,Completed,None
11/4/2022,202846,1,US Forest Service,BOF,Lowman District Administrative Piles #2,Hand piles located at several administrative  sites through out the northern portion of the district,Hand Piles,16,None,6406,3,0,10,A,44.41984,-115.40552,,Completed,Decided not to burn - other
11/4/2022,205789,1,US Forest Service,IPF,IdaMont Landings ,Boulder Creek Drainage,Landings,11,None,3060,150,3,3,A,48.5997,-116.0758,,Completed,None
11/4/2022,205790,1,US Forest Service,IPF,"IdaMont Piles 116,172,174,176,212,226,26B,26D,28A,230,235,36A,238,239",Boulder Creek Drainage,Other Mechanical,11,None,3179,25,40,40,A,48.5953,-116.0865,,Completed,None
11/4/2022,97107,1,US Forest Service,STF,Obsidian-Galena Summit Machine piles,Obsidian to Galena Summit,Dozer Piles,17,None,7500,3,0,2,A,43.9499,-114.843,,Completed,Lack of resources
11/4/2022,201979,1,US Forest Service,STF,Elk Mountain East Project - Piles,"West of Stanley, ID near Elk Mountain",Hand Piles,17,None,6633,2,0,10,A,44.29302,-115.06187,,Completed,Already accomplished
11/4/2022,175626,1,US Forest Service,SCF,2022 Middle Fork Piles,Various piles around the district,Hand Piles,16,None,6886,15,0,20,B,44.3729,-115.041,,Draft,None
11/4/2022,205798,1,US Forest Service,IPF,Boulder Dash Landings,"Gable,McGinty Crk. Drainages",Landings,11,None,3535,150,3,3,A,48.6041,-116.1107,,Completed,None
11/4/2022,206050,1,US Forest Service,BOF,Cottonwood Tussock,South of Sage Hen Reservoir.,Jackpot,14,None,5310,20.2,0,652,A,44.30506,-116.19766,,Completed,Decided not to burn - other
11/5/2022,205457,1,US Forest Service,IPF,"Camp Stew Piles #39,37,34",2 miles North East Brush Lake,Other Mechanical,11,None,3424,30,40,40,A,48.931238,-116.307668,,Completed,None
11/7/2022,154786,1,US Forest Service,CTF,Teton Basin Admin Burn,Various Locations on the Teton Basin RD,Hand Piles,18,None,7045,5,0,1,A,43.7164,-111.393,,Completed,Decided not to burn - other
11/7/2022,206759,1,US Forest Service,BOF,Lick Creek Unit 6 Hand Piles,Steep slope between Lick Creek and ridge top to the south and east which forms the hydrologic boundary between Lick Creek and Kirkham Creek.,Hand Piles,21,None,4832,10,8,123,A,44.0848,-115.5679,,Completed,Self-limited (e.g. following test fire)
11/7/2022,205790,1,US Forest Service,IPF,"IdaMont Piles 116,172,174,176,212,226,26B,26D,28A,230,235,36A,238,239",Boulder Creek Drainage,Other Mechanical,11,None,3179,25,0,92,A,48.5953,-116.0865,,Completed,Decided not to burn - other
11/7/2022,206799,1,US Forest Service,IPF,"Camp Stew 10,26,8,27,38",Robinson Lake,Other Mechanical,11,None,2733,35,0,50,A,48.968744,-116.238715,,Completed,Decided not to burn - other
11/7/2022,202111,1,US Forest Service,IPF,HardrockGNA Piles,off of the 416 and 1300 RD,Other Mechanical,11,None,2399,23,0,10,A,48.30787,-116.88583,,Completed,Decided not to burn - other
11/7/2022,174037,1,US Forest Service,SCF, 2022 Yankee-Fork Piles,Various piles around Yankee Fork RD,Hand Piles,17,None,8116,10,0,30,B,44.172,-114.575,,Completed,Decided not to burn - other
11/7/2022,205436,1,US Forest Service,BOF,Lick Creek Unit 4 Hand Piles,Steep slope between Lick Creek and ridge top to the south and east which forms the hydrologic boundary between Lick Creek and Kirkham Creek. ,Hand Piles,21,None,4268,10,0,43,B,44.0789,-115.5792,,Completed,Self-limited (e.g. following test fire)
11/7/2022,154787,1,US Forest Service,CTF,Palisades Admin Burn,Various Locations on the Palisades RD,Hand Piles,20,None,7000,5,1,1,A,43.2026,-111.048,,Completed,None
11/7/2022,205789,1,US Forest Service,IPF,IdaMont Landings ,Boulder Creek Drainage,Landings,11,None,3060,150,0,3,A,48.5997,-116.0758,,Completed,Decided not to burn - other
11/7/2022,202867,1,US Forest Service,IPF,Lone Cabin Stewardship Landings/Grapple,"Units are Located 10 miles east of Coeur d' Alene, Idaho.  Units consist of both Landings (34ac) and Grapple piles (39ac) Total (73ac). Updated acreage to reflect entire Sale Area.",Landings,11,None,4206,25,0,20,A,47.74435,-116.56219,,Completed,Decided not to burn - other
11/7/2022,97018,1,US Forest Service,STF,Shake Creek Area Piles,6 miles east of Featherville and 1 mile east of Featherville,Hand Piles,21,None,5000,6,0,1,A,43.6108,-115.153,,Completed,Decided not to burn - other
11/7/2022,200791,1,US Forest Service,CTF,AIPD Pile Burns ,Pile burns across Ashton/Island Park District,Hand Piles,18,None,6408,43.35,0,15,A,44.46847,-111.3399,,Completed,Lack of resources
11/7/2022,203005,1,US Forest Service,IPF,KING BEAVER LANDINGS/GRAPPLE PILES,"Units are located 2 miles to the west of Murray, Idaho above the Beaver and Prichard Creek drainages.  Two grapple units (27 ac). The remainder is landings (60 ac). ",Landings,11,None,4040,40,0,36,A,47.63266,-115.92429,,Completed,Decided not to burn - other
11/8/2022,205790,1,US Forest Service,IPF,"IdaMont Piles 116,172,174,176,212,226,26B,26D,28A,230,235,36A,238,239",Boulder Creek Drainage,Other Mechanical,11,None,3179,25,92,92,A,48.5953,-116.0865,,Completed,None
11/8/2022,205789,1,US Forest Service,IPF,IdaMont Landings ,Boulder Creek Drainage,Landings,11,None,3060,150,1,3,A,48.5997,-116.0758,,Completed,None
11/8/2022,202867,1,US Forest Service,IPF,Lone Cabin Stewardship Landings/Grapple,"Units are Located 10 miles east of Coeur d' Alene, Idaho.  Units consist of both Landings (34ac) and Grapple piles (39ac) Total (73ac). Updated acreage to reflect entire Sale Area.",Landings,11,None,4206,25,15,30,A,47.74435,-116.56219,,Completed,None
11/8/2022,170303,1,US Forest Service,BOF,Yellow Pine Transfer Station,Location is T 18N R 8E Sec. 4 ,Landings,21,None,4855,2,1,1,A,44.9264,-115.484,,Completed,None
11/8/2022,202941,1,US Forest Service,STF,"Sublett - Donkey Canyon, North Heglar","Sublett Division: Donkey Canyon, South Summit 1-4, North Heglar, Long Canyon, North Summit Units",Hand Piles,24,None,6801,50,0,30,A,42.3938,-113.00339,,Completed,Decided not to burn - other
11/8/2022,205629,1,US Forest Service,STF,Sublett Landing Piles,"North and South Heglar Roads - Lake Fork, Pine Canyon, and South Summit Timber Sales",Dozer Piles,24,None,6683,30,0,1,A,42.42954,-113.05068,,Completed,Decided not to burn - other
11/8/2022,205809,1,US Forest Service,IPF,"Robin Hood Landings 9,19S,19T,33,16,15,24,25,14,20S,20A,22S,22T",Robinson Lake Area,Landings,11,None,3013,125,8,8,A,48.9759,-116.2042,,Completed,None
11/8/2022,170327,1,US Forest Service,BOF,Crawford Debris Pile,Crawford G.S. located 4 east of Cascade,Hand Piles,15,None,5058,1,0,1,A,44.5349,-115.976,,Completed,Decided not to burn - other
11/8/2022,170326,1,US Forest Service,BOF,Warm Lake Transper Site,Location is 1 mile west of Warm Lake,Hand Piles,21,None,5160,2,1,1,A,44.6653,-115.693,,Completed,None
11/8/2022,172311,1,US Forest Service,CTF,Soda Springs Administrative Hand Piles,Various locations across the Soda Springs R.D.,Hand Piles,20,None,7100,10,1,1,A,43.1642,-111.34,,Completed,None
11/8/2022,206800,1,US Forest Service,IPF,"Camp Stew 40,41,42,43,43A,43C,44,50",Brush Lake,Other Mechanical,11,None,3358,30,70,70,A,48.904856,-116.314664,,Completed,None
11/8/2022,97562,1,US Forest Service,BOF,Elk Flat Campground,N/A,Hand Piles,21,None,4336,40,4,4,A,43.5383,-115.292,,Completed,None
11/8/2022,204680,1,US Forest Service,STF,Connor Ridge,East of Pomerelle Ski Area,Landings,24,None,7932,30,0,1,A,42.3181,-113.5986,,Completed,Decided not to burn - other
11/8/2022,202845,1,US Forest Service,BOF,Lowman District Administrative Piles,Hand piles located at several Administrative sites through out the district/ created from thinning around administrative sites,Hand Piles,21,None,3933,3,0,10,A,44.0738,-115.589,,Draft,None
11/8/2022,202111,1,US Forest Service,IPF,HardrockGNA Piles,off of the 416 and 1300 RD,Other Mechanical,11,None,2399,23,5,10,A,48.30787,-116.88583,,Completed,None
11/8/2022,204679,1,US Forest Service,STF,Rock Creek Hand Piles,Rock Creek Drainage in The Cassia Division,Hand Piles,24,None,6958,50,0,30,A,42.1788,-114.28,,Completed,Decided not to burn - other
11/8/2022,97105,1,US Forest Service,STF,Obsidian-Stanley Machine piles,Obsidian to Stanley,Dozer Piles,17,None,6500,3,0,3,A,44.1383,-114.884,,Completed,Not in prescription
11/8/2022,202110,1,US Forest Service,IPF,Jasper Stew Piles,Up Quartz CK road toward Quartz MNT,Other Mechanical,11,None,3007,23,5,5,A,48.30662,-116.95734,,Completed,None
11/8/2022,97101,1,US Forest Service,STF,Stanley-Trap Creek Machine piles,Valley Creek watershed from Stanley to forest boundary at Trap Creek,Dozer Piles,17,None,6685,3,0,3,A,44.29419,-115.06379,,Completed,Not in prescription
11/8/2022,97006,1,US Forest Service,STF,Big Smoky Homes,Big Smoky summer homes hazard fuels reduction,Hand Piles,21,None,5600,10,0,1,A,43.6082,-114.875,,Completed,Decided not to burn - other
11/8/2022,174037,1,US Forest Service,SCF, 2022 Yankee-Fork Piles,Various piles around Yankee Fork RD,Hand Piles,17,None,8116,10,0,30,B,44.172,-114.575,,Completed,Decided not to burn - other
11/8/2022,154787,1,US Forest Service,CTF,Palisades Admin Burn,Various Locations on the Palisades RD,Hand Piles,20,None,7000,5,0,1,A,43.2026,-111.048,,Completed,Already accomplished
11/8/2022,206988,1,US Forest Service,IPF,English Point Hand piles,Hand piles generated in the summer of 2022 along a private property line.  ,Hand Piles,11,Fernan,2315,5,0,2,A,47.77072,-116.76543,,Completed,Decided not to burn - other
11/8/2022,203005,1,US Forest Service,IPF,KING BEAVER LANDINGS/GRAPPLE PILES,"Units are located 2 miles to the west of Murray, Idaho above the Beaver and Prichard Creek drainages.  Two grapple units (27 ac). The remainder is landings (60 ac). ",Landings,11,None,4040,40,30,36,A,47.63266,-115.92429,,Completed,None
11/8/2022,201986,1,US Forest Service,NPF,Red Moose Divide Salvage Landing,Mostly Along 464 and the 471 road,Landings,13,None,6274,22,0,9,A,45.92668,-115.55986,,Completed,Decided not to burn - other
11/9/2022,202111,1,US Forest Service,IPF,HardrockGNA Piles,off of the 416 and 1300 RD,Other Mechanical,11,None,2399,23,10,10,A,48.30787,-116.88583,,Completed,None
11/9/2022,206799,1,US Forest Service,IPF,"Camp Stew 10,26,8,27,38",Robinson Lake,Other Mechanical,11,None,2733,35,0,50,A,48.968744,-116.238715,,Draft,None
11/9/2022,206892,1,US Forest Service,NPF,Windy Shingle Fuel Break,South of Seven Devils Rd 517 in ,Hand Piles,13,None,3915,10,5,5,A,45.40263,-116.39881,Cleaning up handpiles that didn't burn well.,Completed,None
11/9/2022,206988,1,US Forest Service,IPF,English Point Hand piles,Hand piles generated in the summer of 2022 along a private property line.  ,Hand Piles,11,Fernan,2315,5,0,2,A,47.77072,-116.76543,,Completed,Decided not to burn - other
11/9/2022,206801,1,US Forest Service,IPF,Deer Stew landing 23,Solomon,Landings,11,None,3920,100,0,1,A,48.786548,-116.11006,,Draft,None
11/9/2022,200791,1,US Forest Service,CTF,AIPD Pile Burns ,Pile burns across Ashton/Island Park District,Hand Piles,18,None,6408,43.35,1,15,A,44.46847,-111.3399,,Completed,None
11/9/2022,205789,1,US Forest Service,IPF,IdaMont Landings ,Boulder Creek Drainage,Landings,11,None,3060,150,3,3,A,48.5997,-116.0758,,Completed,None
11/9/2022,202110,1,US Forest Service,IPF,Jasper Stew Piles,Up Quartz CK road toward Quartz MNT,Other Mechanical,11,None,3007,23,10,10,A,48.30662,-116.95734,,Completed,None
11/9/2022,206801,1,US Forest Service,IPF,Deer Stew landing 23,Solomon,Landings,11,None,3920,100,0,1,A,48.786548,-116.11006,,Completed,Decided not to burn - other
