DB_REG_ID,BURN_ID,REG_TYPE,ORG_NAME,BURN_NAME,OWNERSHIP,YEAR,R_FUEL_CAT,R_FUEL_TYPE,R_BURN_START,R_BURN_END,ELEVATION_FT,R_LATITUDE,R_LONGITUDE,COUNTY,R_DURATION_DAYS,R_TOTAL_AREA_ACRES,R_MAX_DAILY_AREA_ACRES,R_TOTAL_VOLUME_CU_FT,R_MAX_DAILY_VOLUME_CU_FT,R_REG_WILDLAND_FIRE_USE,R_COMMENTS,ACI_REG_DATE,R_VENTILATION_CATEGORIES,R_BROADCAST_WAIVER_TYPE,R_NOTIFICATION_PLAN,R_ERTS,R_VISUAL_MONITORING,R_EDUCATION_TYPES,R_EQUIPMENT_TYPES,R_P_AVERAGE_VOLUME,R_P_CLEAN_VOLUME,R_P_CRANE_VOLUME,R_P_TRACTOR_VOLUME,R_FC_ALFALFA_AREA,R_FC_ALFALFA_LOAD,R_FC_AVG_FIELD_CROPS_AREA,R_FC_AVG_FIELD_CROPS_LOAD,R_FC_AVG_ORCHARD_CROPS_AREA,R_FC_AVG_ORCHARD_CROPS_LOAD,R_FC_BARLEY_AREA,R_FC_BARLEY_LOAD,R_FC_CORN_AREA,R_FC_CORN_LOAD,R_FC_COTTON_AREA,R_FC_COTTON_LOAD,R_FC_DITCHES_AREA,R_FC_DITCHES_LOAD,R_FC_GRASS_AREA,R_FC_GRASS_LOAD,R_FC_HAY_AREA,R_FC_HAY_LOAD,R_FC_OATS_AREA,R_FC_OATS_LOAD,R_FC_PEANUTS_AREA,R_FC_PEANUTS_LOAD,R_FC_PECAN_AREA,R_FC_PECAN_LOAD,R_FC_PISTACHIO_AREA,R_FC_PISTACHIO_LOAD,R_FC_SORGHUM_AREA,R_FC_SORGHUM_LOAD,R_FC_WEEDS_AREA,R_FC_WEEDS_LOAD,R_FC_WHEAT_AREA,R_FC_WHEAT_LOAD,R_F_BACKING_PINE_AREA,R_F_BACKING_PINE_LOAD,R_F_DOUGLAS_FIR_AREA,R_F_DOUGLAS_FIR_LOAD,R_F_HARDWOOD_AREA,R_F_HARDWOOD_LOAD,R_F_HEADING_PINE_AREA,R_F_HEADING_PINE_LOAD,R_F_JUNIPER_AREA,R_F_JUNIPER_LOAD,R_F_MIXED_CONIFER_AREA,R_F_MIXED_CONIFER_LOAD,R_F_PONDEROSA_PINE_AREA,R_F_PONDEROSA_PINE_LOAD,R_G_GRASS_AREA,R_G_GRASS_LOAD,R_S_CHAPARRAL_AREA,R_S_CHAPARRAL_LOAD,R_S_HEADINGCHAPARRAL_AREA,R_S_HEADINGCHAPARRAL_LOAD,R_S_SAGEBRUSH_AREA,R_S_SAGEBRUSH_LOAD,T_BURN_DAYS,T_WILDLAND_FIRE_USE,T_TOTAL_AREA_ACRES,T_TOTAL_VOLUME_CU_FT,T_COMMENTS,T_FC_ALFALFA_AREA,T_FC_ALFALFA_EA,T_FC_ALFALFA_ERTS,T_FC_ALFALFA_LOAD,T_FC_ALFALFA_PCT,T_FC_AVG_FIELD_CROPS_AREA,T_FC_AVG_FIELD_CROPS_EA,T_FC_AVG_FIELD_CROPS_ERTS,T_FC_AVG_FIELD_CROPS_LOAD,T_FC_AVG_FIELD_CROPS_PCT,T_FC_AVG_ORCHARD_CROPS_AREA,T_FC_AVG_ORCHARD_CROPS_EA,T_FC_AVG_ORCHARD_CROPS_ERTS,T_FC_AVG_ORCHARD_CROPS_LOAD,T_FC_AVG_ORCHARD_CROPS_PCT,T_FC_BARLEY_AREA,T_FC_BARLEY_EA,T_FC_BARLEY_ERTS,T_FC_BARLEY_LOAD,T_FC_BARLEY_PCT,T_FC_CORN_AREA,T_FC_CORN_EA,T_FC_CORN_ERTS,T_FC_CORN_LOAD,T_FC_CORN_PCT,T_FC_COTTON_AREA,T_FC_COTTON_EA,T_FC_COTTON_ERTS,T_FC_COTTON_LOAD,T_FC_COTTON_PCT,T_FC_DITCHES_AREA,T_FC_DITCHES_EA,T_FC_DITCHES_ERTS,T_FC_DITCHES_LOAD,T_FC_DITCHES_PCT,T_FC_GRASS_AREA,T_FC_GRASS_EA,T_FC_GRASS_ERTS,T_FC_GRASS_LOAD,T_FC_GRASS_PCT,T_FC_HAY_AREA,T_FC_HAY_EA,T_FC_HAY_ERTS,T_FC_HAY_LOAD,T_FC_HAY_PCT,T_FC_OATS_AREA,T_FC_OATS_EA,T_FC_OATS_ERTS,T_FC_OATS_LOAD,T_FC_OATS_PCT,T_FC_PEANUTS_AREA,T_FC_PEANUTS_EA,T_FC_PEANUTS_ERTS,T_FC_PEANUTS_LOAD,T_FC_PEANUTS_PCT,T_FC_PECAN_AREA,T_FC_PECAN_EA,T_FC_PECAN_ERTS,T_FC_PECAN_LOAD,T_FC_PECAN_PCT,T_FC_PISTACHIO_AREA,T_FC_PISTACHIO_EA,T_FC_PISTACHIO_ERTS,T_FC_PISTACHIO_LOAD,T_FC_PISTACHIO_PCT,T_FC_SORGHUM_AREA,T_FC_SORGHUM_EA,T_FC_SORGHUM_ERTS,T_FC_SORGHUM_LOAD,T_FC_SORGHUM_PCT,T_FC_WEEDS_AREA,T_FC_WEEDS_EA,T_FC_WEEDS_ERTS,T_FC_WEEDS_LOAD,T_FC_WEEDS_PCT,T_FC_WHEAT_AREA,T_FC_WHEAT_EA,T_FC_WHEAT_ERTS,T_FC_WHEAT_LOAD,T_FC_WHEAT_PCT,T_F_BACKING_PINE_AREA,T_F_BACKING_PINE_EA,T_F_BACKING_PINE_ERTS,T_F_BACKING_PINE_LOAD,T_F_BACKING_PINE_PCT,T_F_DOUGLAS_FIR_AREA,T_F_DOUGLAS_FIR_EA,T_F_DOUGLAS_FIR_ERTS,T_F_DOUGLAS_FIR_LOAD,T_F_DOUGLAS_FIR_PCT,T_F_HARDWOOD_AREA,T_F_HARDWOOD_EA,T_F_HARDWOOD_ERTS,T_F_HARDWOOD_LOAD,T_F_HARDWOOD_PCT,T_F_HEADING_PINE_AREA,T_F_HEADING_PINE_EA,T_F_HEADING_PINE_ERTS,T_F_HEADING_PINE_LOAD,T_F_HEADING_PINE_PCT,T_F_JUNIPER_AREA,T_F_JUNIPER_EA,T_F_JUNIPER_ERTS,T_F_JUNIPER_LOAD,T_F_JUNIPER_PCT,T_F_MIXED_CONIFER_AREA,T_F_MIXED_CONIFER_EA,T_F_MIXED_CONIFER_ERTS,T_F_MIXED_CONIFER_LOAD,T_F_MIXED_CONIFER_PCT,T_F_PONDEROSA_PINE_AREA,T_F_PONDEROSA_PINE_EA,T_F_PONDEROSA_PINE_ERTS,T_F_PONDEROSA_PINE_LOAD,T_F_PONDEROSA_PINE_PCT,T_G_GRASS_AREA,T_G_GRASS_EA,T_G_GRASS_ERTS,T_G_GRASS_LOAD,T_G_GRASS_PCT,T_S_CHAPARRAL_AREA,T_S_CHAPARRAL_EA,T_S_CHAPARRAL_ERTS,T_S_CHAPARRAL_LOAD,T_S_CHAPARRAL_PCT,T_S_HEADINGCHAPARRAL_AREA,T_S_HEADINGCHAPARRAL_EA,T_S_HEADINGCHAPARRAL_ERTS,T_S_HEADINGCHAPARRAL_LOAD,T_S_HEADINGCHAPARRAL_PCT,T_S_SAGEBRUSH_AREA,T_S_SAGEBRUSH_EA,T_S_SAGEBRUSH_ERTS,T_S_SAGEBRUSH_LOAD,T_S_SAGEBRUSH_PCT
1006150,05FIIF0169,SMPII,Bureau of Land Management,Pecos River,Federal,2005,Forests,Shrub,9/1/2005,2/28/2006,2900,32.13778,-104.02556,Eddy,10,1500,300,,,No,,,"Excellent, Fair, Good, Poor, Very Good",,"Press release for local media (newspapers and TV) and notices at Malaga, Loving, and Orla, Texas Post Offices","l - burn before precipitation, o - burn before green-up, r - dry conditions, w - chemical pretreatment",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,11,2,No,500,0,burned on Nov. 29 and 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,500,"r - dry conditions, t - aerial/mass ignition, w - chemical pretreatment",11,50
1006152,05FIIF0171,SMPII,,Calico peak,Federal,2005,Forests,"Forest, Grass",3/1/2005,2/28/2006,7200,32.9674,-105.825,Doña Ana,15,1800,200,,,No,,,"Excellent, Good, Very Good",,"will notify high rolls, cloudcroft, otereo SO etc through cooperators, press releases, fliers, and signs prior to ignition","c - mosaic, f - utilization, h - site conversion, i - land use change, o - burn before green-up",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6,,,,,800,4,,,,,,,4,No,400,0,"700 acre project area, 400 acres burned",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,150,"a - burn concentrations, c - mosaic, d - removal, f - utilization, h - site conversion, l - burn before precipitation, o - burn before green-up",6,50,,,,,,,,,,,250,250,"a - burn concentrations, c - mosaic, d - removal, f - utilization, h - site conversion, l - burn before precipitation, o - burn before green-up",4,75,,,,,,,,,,,,,,,
1006156,05FIIF0175,SMPII,,Devils Park RX,Federal,2005,Forests,"Forest, Forest, Forest, Grass, Shrub",9/1/2005,11/30/2005,,33.5134,-108.7858,Catron,15,2000,500,,,No,"Same request in 2004, 04FIIF0135.  Unable to burn in 2004 due to unfavorable weather conditions.",,"Excellent, Fair, Good, Very Good",Burning under Fair to Poor ventilation categories,,"a - burn concentrations, c - mosaic, q - backing fire, r - dry conditions",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5,,,,,,,850,2.5,,,500,5,500,0.5,50,0.5,,,,,8,No,1835,0,"If you have questions, contact Michelle Gonzales or Paul Randall, 505-539-2481.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,850,"c - mosaic, q - backing fire, r - dry conditions",6,30,,,,,,734,550,"c - mosaic, q - backing fire, r - dry conditions",8,50,,,,,,,,,,,,,,,,,,,,
1006158,05FIIF0177,SMPII,,Beanfield RX,Federal,2005,Forests,"Forest, Grass",3/1/2005,11/30/2005,7195,34.5728,-106.5815,Torrance,2,302,302,,,No,"This project area is a fuel model 11 of Pinon/Juniper averaging between 5.18 - 6.71 tons/acre. It is a fuel wood cutting area that has jack pot piles that is not continious. Grass component is in areas in and around these jack pots of heavier fuels. All needles have fallen from down woody debris and only small diameter (10 and 100 hr fuels) make up any horizontal fuels. Fuels depth averages between 6-10""",,"Excellent, Fair, Good, Very Good",,Local communities have been contacted and residents given brochures alerting them of upcoming prescribed fire projects. Residents living and/or with land within close proximity will be called within 24 hours before burning,"c - mosaic, j - high moisture in large veg, k - moist litter and/or duff, q - backing fire, r - dry conditions",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,5.8,,,,,52,0.08,,,,,,,1,No,97,0,"Burned under fair conditions 
Ventelation category chart and visual monitoring data will be emailed to AQB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,87,"+ - other, j - high moisture in large veg, k - moist litter and/or duff, r - dry conditions",5.8,70,,,,,,,,,,,10,10,"+ - other, c - mosaic, q - backing fire, r - dry conditions",,60,,,,,,,,,,,,,,,
1006171,05FIIF0190,SMPII,,Bitter Lake Unit 3,Federal,2005,Forests,Grass,9/1/2005,11/30/2005,,33.43306,-104.41666,Chaves,1,301,301,,,No,,,"Excellent, Fair, Good, Very Good",,Signes and piblic notification,"o - burn before green-up, r - dry conditions",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,3.8,,,,,,,1,No,180,0,Unit had 301 acres. NW corner 27 acres excluded from burn. Other acres not in the total were water and alkali flats.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,180,"o - burn before green-up, r - dry conditions",3.8,95,,,,,,,,,,,,,,,
1006183,05PIIC0010,SMPII,,South Flats,Private,2005,Crops,Field Crops,3/1/2005,5/31/2005,6500,0.60224,-109.10886,Doña Ana,1,300,300,,,No,,,"Excellent, Good, Very Good",,"Notify local fire department, broadcast burn on local radio station","o - burn before green-up, r - dry conditions",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,300,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,300,"o - burn before green-up, r - dry conditions",,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006234,05PIIF0039,SMPII,,Lobo,Private,2005,Forests,Forest,3/1/2005,5/31/2005,8000,36.93333,-106.53333,Rio Arriba,2,100,50,,,No,Burn area mostly shrubby Gambel oak/grass with scattered pine,,"Excellent, Fair, Good, Very Good",,Notify NM State Forestry and Volunteer Fire Dept. Have obtained a county fire permit. Public announcement on local radio station,"c - mosaic, g - grazing, j - high moisture in large veg, m - burn before large vegs cure, o - burn before green-up, q - backing fire",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,,,,,,,,,,,,,,,,,2,No,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,"c - mosaic, g - grazing, j - high moisture in large veg, m - burn before large vegs cure, o - burn before green-up, q - backing fire",2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006257,06FIIF0010,SMPII,,Beanfield RX,Federal,2006,Forests,"Forest, Grass",3/1/2006,11/30/2006,7195,34.5728,-106.5815,Torrance,4,302,302,,,No,"This project area is a fuel model 11 of Pinon/Juniper averaging between 5.18 - 6.71 tons/acre. It is a fuel wood cutting area that has jack pot piles that is not continious. Grass component is in areas in and around these jack pots of heavier fuels. All needles have fallen from down woody debris and only small diameter (10 and 100 hr fuels) make up any horizontal fuels. Fuels depth averages between 6-10""",,"Excellent, Fair, Good, Very Good",,Local communities have been contacted and residents given brochures alerting them of upcoming prescribed fire projects. Residents living and/or with land within close proximity will be called within 24 hours before burning,"c - mosaic, j - high moisture in large veg, k - moist litter and/or duff, q - backing fire, r - dry conditions",Yes,Federal training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,5.8,,,,,52,0.08,,,,,,,1,No,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,100,"a - burn concentrations, s - rapid mop-up, v - high moisture in non-target vegs",7,100,,,,,,,,,,,25,25,"c - mosaic, s - rapid mop-up, v - high moisture in non-target vegs",,20,,,,,,,,,,,,,,,
1006259,06FIIF0012,SMPII,,Indian Peaks RX,Federal,2006,Forests,"Forest, Forest, Grass",3/1/2006,2/28/2007,7750,33.5568,-108.0148,Catron,60,22500,5000,,,No,In conjunction with private property. Combination restoration mainteance with 100 in mainteance and 21500 in restoration,,"Excellent, Good, Very Good",,press release,"a - burn concentrations, b - isolate vegs, c - mosaic, d - removal, f - utilization, g - grazing, o - burn before green-up, r - dry conditions",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,6,,,6500,2,8000,1,,,,,,,20,No,7800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800,5800,r - dry conditions,2,90,2000,2000,r - dry conditions,,90,,,,,,,,,,,,,,,
1006264,06FIIF0017,SMPII,,Ruedas,Federal,2006,Forests,Forest,3/1/2006,2/28/2007,8208,36.07,-105.8,Rio Arriba,9,100,25,,,No,"The project area that we are proposing to burn is located one mile North of Truchas.  The combination of elevation (8,208) and seasonality makes if difficult to obtain good or better ventilation days.  In the event that we are limited to fair burning conditions, we are confident that we can insure the safety and air quality at lower ventilation levels.  It is important that we utilize the small window of opportunity to burn during the spring and fall.  It will have conditions that are easy to predict and maintain.  Our winds are predominately out of the Southwest and tent to dispurse smoke to the Northeast.  This pattern of smoke dispersal creates no or little impact on Receptors.  We will also have a contigency plan in the event that smoke dispersal changes direction.  We will also limit our burn time to minimize effects of diurnal smlke inversion.",,"Excellent, Fair, Good, Poor, Very Good",,Taos News and local Radio Stations.  Post public announcements.,q - backing fire,Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8.5,,,,,,,,,1,Yes,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,"r - dry conditions, s - rapid mop-up",5,80,,,,,,,,,,,,,,,,,,,,
1006265,06FIIF0018,SMPII,,West Entranas,Federal,2006,Forests,"Forest, Forest, Grass",3/1/2006,2/28/2007,8000,36.0816,-105.7955,Doña Ana,4,800,200,,,No,,,"Fair, Good, Poor",Burning under Fair to Poor ventilation categories,,"a - burn concentrations, b - isolate vegs, c - mosaic, k - moist litter and/or duff",Yes,"Federal training, Self-eduction",Real Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2.5,,,100,5,50,0.5,,,,,,,2,No,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,"d - removal, l - burn before precipitation, o - burn before green-up",6,80,,,,,,130,130,"d - removal, l - burn before precipitation, o - burn before green-up",6,80,,,,,,,,,,,,,,,,,,,,
1006270,06FIIF0023,SMPII,,Gatlin,Federal,2006,Forests,"Forest, Forest, Grass",3/1/2006,2/28/2007,7000,33.5946,-108.7393,Catron,100,4500,2000,,,No,This project is on the Reserve Ranger District and planned implementation is scheduled for Spring/Summer 2005 and continue into 2006.,,"Excellent, Fair, Good, Very Good",Burning under Fair to Poor ventilation categories,"news letters posted, contact homeowners, contact local authorities, sign posted , patrolling","c - mosaic, g - grazing, l - burn before precipitation, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,,,1500,3.5,1000,0.74,,,,,,,10,No,4100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,"c - mosaic, g - grazing, r - dry conditions, t - aerial/mass ignition",3.5,25,,,,,,1100,1100,"c - mosaic, g - grazing, q - backing fire, r - dry conditions",5,30,1000,500,"c - mosaic, g - grazing, r - dry conditions",,40,,,,,,,,,,,,,,,
1006271,06FIIF0024,SMPII,,Squirrel Springs,Federal,2006,Forests,"Forest, Forest",3/1/2006,2/28/2007,7000,33.8284,-108.6014,Catron,50,8000,1000,,,No,,,"Excellent, Fair, Good, Very Good",,"News letters posted, contact homeowners, contact local authorities, signs posted, patrolling","c - mosaic, g - grazing, l - burn before precipitation, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,Self-eduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,6,,,3000,3.5,,,,,,,,,2,No,600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,"c - mosaic, g - grazing, r - dry conditions",3.5,25,,,,,,500,500,"c - mosaic, g - grazing, q - backing fire, r - dry conditions",5,30,,,,,,,,,,,,,,,,,,,,
1006285,06FIIF0042,SMPII,,Capulin,Federal,2006,Forests,Forest,12/1/2006,2/28/2007,9061,36.3845,-105.4521,Taos,5,,,18338.40039,9169.2002,No,Still working on Burn plan.  Plan to burn the coming year(2006).,,"Excellent, Fair, Good, Poor, Very Good",,"Press release will be given to Radio station and local papers.  Public announcements will be posted at various local gatherings ie. gas stations, post office, etc.","a - burn concentrations, b - isolate vegs, d - removal, o - burn before green-up, p - burn piles or windows, v - high moisture in non-target vegs",Yes,"Federal training, Self-eduction",,18338.40039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,25,18338.40039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,"d - removal, p - burn piles or windows",18338.40039,80,,,,,,,,,,,,,,,,,,,,,,,,,
1006287,06FIIF0044,SMPII,,Lion Den RX,Federal,2006,Forests,"Grass, Shrub",3/1/2006,8/31/2006,6000,32.57499,-106.5373,Doña Ana,4,11660,7000,,,No,Burn is away from population on the south end of the San Andres NWR. There is no public access to the refuge. Fuel loadings for both the grass and shrub fuel are high estimates,,"Excellent, Fair, Good, Very Good",,"Press release will be issued prior to burn, signs will be put along NASA road, contacts with neighboring agencies/land owners will be made.","c - mosaic, l - burn before precipitation, o - burn before green-up, q - backing fire, r - dry conditions, t - aerial/mass ignition",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6660,1.5,5000,4.5,,,,,3,No,4361,0,There was 11660 acres in the burn unit. The 4361 is the total estimate of blackend acres (areas that burned)Unit had inconsistent fuels and rocky areas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,2561,"b - isolate vegs, c - mosaic, l - burn before precipitation, m - burn before large vegs cure, o - burn before green-up, r - dry conditions, t - aerial/mass ignition",4.2,80,,,,,,,,,,,2561,2561,"b - isolate vegs, c - mosaic, l - burn before precipitation, m - burn before large vegs cure, o - burn before green-up, r - dry conditions, t - aerial/mass ignition",1.1,95,,,,,,,,,,,,,,,
1006291,06FIIF0048,SMPII,,West Mesa Rx,Federal,2006,Forests,Forest,3/1/2006,8/31/2006,5710,34.29167,-107.05278,Socorro,1,922,922,,,No,,,"Excellent, Good, Very Good",,Normal telephone notifications. Burn area is far from population centers,"l - burn before precipitation, o - burn before green-up, r - dry conditions, s - rapid mop-up",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,10,,,,,,,,,,,,,2,No,933,0,Very dry conditions good comsumption even in the large live fuels. Unit had 933 acres of that 70% of the area recived fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,933,"c - mosaic, l - burn before precipitation, m - burn before large vegs cure, o - burn before green-up, r - dry conditions",3.5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006292,06FIIF0049,SMPII,,"Dry Lonesome, Dry Well U",Federal,2006,Forests,"Grass, Shrub",3/1/2006,2/28/2007,4900,34.39611,-106.9097,Socorro,3,3488,1500,,,No,Will burn under windy conditions. Burning will be over 3 nonconsecutive days,,"Excellent, Fair, Good, Very Good",,"Use phone notification list, press release before the burn, Signs along the county roads","l - burn before precipitation, o - burn before green-up, r - dry conditions, s - rapid mop-up",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,1.2,,,,,1288,3.5,1,No,2,0,"Burn was to be much biger (2,000 ac or more) Conditions were never right for the main ignition. The 2 acres were burned on May 9, 2006. It was our intention to go back and try this burn again in 06. Fire season and then rain season prevented this. Will attempt this burn again in spring of 2006.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"o - burn before green-up, r - dry conditions",1.7,95,,,,,,,,,,,,,,,
1006293,06FIIF0050,SMPII,,Bitter Lake Wetlands,Federal,2006,Forests,Grass,3/1/2006,5/31/2006,3470,33.43306,-104.4167,Chaves,1,200,200,,,No,"It is unlikely we would burn under fair conditions, but want the flexibility",,"Excellent, Fair, Good, Very Good",,"press release, inform local roswell radio and paper, signs along the road","c - mosaic, o - burn before green-up, r - dry conditions",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3,,,,,,,1,No,90,0,Unit is 140 acres. Parts of unit are standing water or bare soil. Total acres burned 90.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,"l - burn before precipitation, o - burn before green-up, r - dry conditions, s - rapid mop-up",3.2,95,,,,,,,,,,,,,,,
1006294,06FIIF0051,SMPII,,Farm Burn Rx,Federal,2006,Forests,Grass,3/1/2006,2/28/2007,3457,33.38611,-104.40833,Chaves,2,999,300,,,No,,,"Excellent, Fair, Good, Very Good",,"The burn is close to population centers. The city of Roswell is 4 miles to the WNW. There are residences within a mile radius around the burn site. Critical targets have been identified (Highway 380) within ' miles of the burn perimeter. Smoke production will need to be monitored along this road to ensure visibility. Caution signs will be posted on the road during the burn. The most population is to the west of the burn units. Fuels are predominantly grass and will not result in long term smoke production (smoldering) and residue smoke. The burn plan does not restrict wind direction, but if possible should avoid burning with an east wind. The burn is accessed from refuge roads.  There is no public access into the burn area.","l - burn before precipitation, o - burn before green-up, r - dry conditions, s - rapid mop-up",Yes,"Federal training, Self-eduction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,3.4,,,,,,,2,No,240,1240,"Burn took 2 days Burn for 2 hours on March 1,2006. Burn 215 acres of sacaton grass uplands. On March 2, burn for 3 hours. Do the Rio Hondo coridor and 40 acres of agricultural fields. Also ignite 8 piles (10x4x4)aversge size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,240,"c - mosaic, o - burn before green-up, r - dry conditions",2.5,85,,,,,,,,,,,,,,,
