Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/3/2021,172346,1,US Forest Service,KNF,Tween Unit 7D,McGuire Creek drainage,Other Mechanical,1,None,5341,28.85,0,72,A,48.6592,-115.241,,Completed,Self-limited (e.g. following test fire)
11/3/2021,205682,1,US Forest Service,HNF,TSH 56a/58 Broadcast,South East of Cox Lake south of Helena,Broadcast,6,None,5060,20.2,22,22,A,46.542583,-112.059528,,Completed,None
11/3/2021,201637,1,US Forest Service,KNF,Border Raid Unit 46,Logan Cr.,Other Mechanical,1,None,2658,26,0,9,A,48.55437,-116.01207,,Completed,Decided not to burn - other
11/3/2021,205684,1,US Forest Service,BDF,Upper Little Whitetail,Aspen units along Whitetail Road 5.5mi Southeast of Boulder MT.,Understory,6,None,5653,16.15,30,40,A,46.144622,-112.107433,,Completed,Not in prescription
11/3/2021,203427,1,US Forest Service,KNF,Lower Caribou Fuels Exc. Piles,Exc Piles in the lower elevations of the Canada South Sale area.,Other Mechanical,1,None,3441,10,40,60,B,48.98191,-115.27215,,Completed,None
11/3/2021,202638,1,US Forest Service,HNF,Ethel Unit 18,"Six miles SW of Lincoln. Upslope of Stemple Pass road, south aspect. Near McClellan Gulch.",Broadcast,6,None,5595,42.85,0,5,B,46.8846,-112.617,Hand piles along unit boundary,Completed,Self-limited (e.g. following test fire)
11/4/2021,203342,1,US Forest Service,LNF,Pattee Canyon Maintenence 81 Hand Piles,Larch Camp Road,Hand Piles,3A,Missoula,4387,5,15,15,A,46.813162,-113.957414,clean hand piles,Completed,None
11/4/2021,177108,1,US Forest Service,LNF,Camelflage M Units Landings ,4 miles northwest of St. Regis,Landings,2,None,5082,15,30,60,A,47.3203,-115.194,,Completed,None
11/4/2021,204737,1,US Forest Service,KNF,MWF harvest unit machine piles,"timber harvest landings and excavator piles (very clean, dirt free); very remote",Landings,1,None,3709,20,10,10,A,48.0868,-115.47025,,Completed,None
11/4/2021,205274,1,US Forest Service,KNF,South Yaak Fuelbreak Piles,East Side; Sylvanite; 17 mile; etc. ,Other Mechanical,1,None,2729,40,5,15,A,48.583631,-115.919061,,Completed,None
11/4/2021,205688,1,US Forest Service,FNF,Dewey 53/53a/53b/54/55 Grapple Piles,High elevation grapple piles in Truman Creek drainage.,Dozer Piles,2,None,5557,50,0,87,A,47.9959,-114.41573,,Completed,Decided not to burn - other
11/4/2021,201020,1,US Forest Service,HNF,Dalton Mountain firewood cutter cleanup,"Annual cleanup of firewood cutter hand piles.  Located South of Highway 200, along FS Roads #329, #329-E1, #329-C1, and #1892. ",Hand Piles,6,None,5149,4,0,2,A,46.8807,-112.723,,Completed,Lack of resources
11/4/2021,203070,1,US Forest Service,KNF,BC Baldy LO,3-5 hand piles; papered covered,Hand Piles,1,None,5686,5,0,1,A,48.63688,-115.54475,,Completed,Lack of resources
11/4/2021,201871,1,US Forest Service,BRF,Overwhich 1 & 2,FR 5703 & 5699,Hand Piles,4,None,4872,9,92,92,A,45.66595,-114.28639,,Completed,None
11/4/2021,203427,1,US Forest Service,KNF,Lower Caribou Fuels Exc. Piles,Exc Piles in the lower elevations of the Canada South Sale area.,Other Mechanical,1,None,3441,10,60,60,A,48.98191,-115.27215,,Completed,None
11/4/2021,205691,1,US Forest Service,KNF,Deep Grave Unit 110,Exc. Piles off the Deep Divide Road.,Other Mechanical,1,None,4278,10,0,32,B,48.80766,-114.84231,,Completed,Lack of resources
11/4/2021,201872,1,US Forest Service,BRF,Overwhich 3,FR 5699,Hand Piles,4,None,5017,9,17,17,A,45.6631,-114.2881,,Completed,None
11/4/2021,202638,1,US Forest Service,HNF,Ethel Unit 18,"Six miles SW of Lincoln. Upslope of Stemple Pass road, south aspect. Near McClellan Gulch.",Broadcast,6,None,5595,42.85,0,2,B,46.8846,-112.617,Hand pile burning along unit boundary,Completed,Self-limited (e.g. following test fire)
11/4/2021,201957,1,US Forest Service,KNF,Wyoma Hornet TS,2-3 landings;  40-50 excavator piles; dirt free; very remote area,Other Mechanical,1,None,5241,20,1,1,A,48.372,-115.17,,Completed,None
11/4/2021,165429,1,US Forest Service,KNF,Upper Ford ,Admin Site,Hand Piles,1,None,2999,5,1,2,A,48.9064,-115.661,,Completed,None
11/4/2021,203448,1,US Forest Service,KNF,Sterling Tower Landings,Landings from the Sterling Tower Fire Salvage Timber Sale,Landings,1,None,5347,25,0,5,A,48.63768,-115.07594,,Completed,Lack of resources
11/4/2021,205213,1,US Forest Service,KNF,Dry Creek,Dry Creek,Hand Piles,1,None,2484,25,0,5,A,48.169,-115.879,,Completed,Not in prescription
11/4/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,20,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Lack of resources
11/4/2021,172126,1,US Forest Service,LNF,East end Handpiles -Low,East end hand piles below 5000',Hand Piles,3A,None,3050,10,5,15,A,47.1264,-114.75,,Completed,None
11/4/2021,203396,1,US Forest Service,BRF,Upper Bonnie Blue,FR 5649,Hand Piles,4,None,6087,9,0,77,B,45.76088,-114.31651,Will either burn Overwhich 2 & 3 or Upper Bonnie on 11/4.  Not both.  ,Completed,Decided not to burn - other
11/4/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/4/2021,205578,1,US Forest Service,HNF,TSH 112-Broadcast,"Location: Wakina Sky Gulch. 
Event: Post harvest logging broadcast burn",Broadcast,6,None,4569,29.6,19,19,A,46.5653,-112.065,Fuel loading is approx. 7 tons per acre,Completed,None
11/4/2021,203424,1,US Forest Service,KNF,Galton 119 West Exc. PIles,"Off Foothill Road, near gravel pit.",Other Mechanical,1,None,3772,10,0,31,A,48.88504,-114.92625,,Completed,Lack of resources
11/5/2021,201638,1,US Forest Service,KNF,Border Raid 48A,Logan Cr.,Other Mechanical,1,None,2679,20,0,26,A,48.55347,-116.00848,,Completed,Not in prescription
11/5/2021,204024,1,US Forest Service,FNF,How Now 814,none,Landings,2,None,4263,12,19,19,A,47.94847,-113.8602,,Completed,None
11/5/2021,203539,1,US Forest Service,FNF,"How Now 608, 706,808, 810,811,812",Landing piles,Landings,2,None,4293,8,10,10,A,47.95,-113.859,,Completed,None
11/5/2021,177097,1,US Forest Service,LNF,7 Mag N and C Units Landings,6 miles north of St. Regis,Landings,2,None,4857,20,20,20,A,47.3674,-115.129,,Completed,None
11/5/2021,176624,1,US Forest Service,KNF,Oly Moly Unit #42,None,Broadcast,1,None,2100,28.85,0,1,A,48.5813,-115.938,,Completed,Decided not to burn - other
11/5/2021,201639,1,US Forest Service,KNF,Border Raid Unit 48B,Logan Cr.,Other Mechanical,1,None,2744,20,0,6,A,48.55315,-116.01166,,Completed,Not in prescription
11/5/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/5/2021,203396,1,US Forest Service,BRF,Upper Bonnie Blue,FR 5649,Hand Piles,4,None,6087,9,77,77,A,45.76088,-114.31651,,Completed,None
11/5/2021,177098,1,US Forest Service,LNF,7 Mag D  and  O Units Landings,7 miles north of St. Regis,Landings,2,None,4442,15,0,10,A,47.3913,-115.095,,Completed,Technical difficulties
11/5/2021,201637,1,US Forest Service,KNF,Border Raid Unit 46,Logan Cr.,Other Mechanical,1,None,2658,26,9,9,A,48.55437,-116.01207,,Completed,None
11/8/2021,203394,1,US Forest Service,BRF,Mud Ridge,FR 5644,Hand Piles,4,None,6148,9,150,150,A,45.74133,-114.31604,,Completed,None
11/8/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,10,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Decided not to burn - other
11/8/2021,204756,1,US Forest Service,BRF,cinnabar piles,clean machine piles,Landings,5,None,6916,20,20,20,A,46.619783,-113.804279,Machine piles from Cinnabar Fire fuel break,Completed,None
11/8/2021,203448,1,US Forest Service,KNF,Sterling Tower Landings,Landings from the Sterling Tower Fire Salvage Timber Sale,Landings,1,None,5347,25,0,8,A,48.63768,-115.07594,,Completed,Lack of resources
11/8/2021,204750,1,US Forest Service,GNF,Rail Trail,Recreational Trail Prism,Hand Piles,8A,None,6710,75,10,15,A,44.62023,-111.15726,,Completed,None
11/8/2021,205688,1,US Forest Service,FNF,Dewey 53/53a/53b/54/55 Grapple Piles,High elevation grapple piles in Truman Creek drainage.,Dozer Piles,2,None,5557,50,87,87,A,47.9959,-114.41573,,Completed,None
11/8/2021,204361,1,US Forest Service,LNF,Lower Blackfoot Corridor Unit M6 hand piles,1.3 miles northeast of the confluence of Gold Creek and Blackfoot River.,Hand Piles,3A,Missoula,3623,5,20,20,A,46.937715,-113.667634,clean hand piles,Completed,None
11/8/2021,201173,1,US Forest Service,LNF,Smokey-Quartz Landings-Sand Gulch,"Sand Gulch:  Landing Piles in the below sections
T15N, R26W, Sections 25 & 36
T15N, R25W, Sections 29, 30, 31, & 32
 ",Landings,3A,None,4449,5,6,10,A,47.02702,-114.79957,,Completed,None
11/8/2021,203484,1,US Forest Service,FNF,Haney-Holbrook,"4 miles North/Northwest of Whitefish, MT
Piles created summer 2019 and fully cured, duff is shallow so shouldn't be much residual smoke after day of ignition. ",Hand Piles,2,Kalispell,3513,20,1,10,A,48.466763,-114.368919,,Completed,None
11/8/2021,205052,1,US Forest Service,FNF,Hell Roaring Hand Piles ,Adjacent to the summit house of Whitefish Mountain Resort ,Hand Piles,2,None,6706,35,0,1,A,48.502579,-114.34259,,Completed,Decided not to burn - other
11/8/2021,203430,1,US Forest Service,KNF,Burnt Caribou Landings,Landings in the Burnt Caribou Sale area.,Landings,1,None,4111,25,8,8,A,48.96151,-115.28915,,Completed,None
11/8/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/8/2021,171939,1,US Forest Service,BDF,D2 Pioneer Byway,"Developed and dispersed sites along the Pioneer Scenic Byway, 17 miles SSW of Wise River MT",Hand Piles,7,None,6800,4,0,3,A,45.601,-113.094,,Completed,Decided not to burn - other
11/8/2021,201672,1,US Forest Service,FNF,Martin 101 RHCA Hand Piles,"1.5 miles West of Olney, MT",Hand Piles,2,None,3279,20,1,10,A,48.543627,-114.604682,,Completed,None
11/8/2021,204737,1,US Forest Service,KNF,MWF harvest unit machine piles,"timber harvest landings and excavator piles (very clean, dirt free); very remote",Landings,1,None,3709,20,0,10,A,48.0868,-115.47025,,Completed,Lack of resources
11/9/2021,168362,1,US Forest Service,BRF,Slate Creek Campground,Campground Clean-Up,Hand Piles,4,None,4800,5,1,1,A,45.7,-114.28,,Completed,None
11/9/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,10,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Decided not to burn - other
11/9/2021,204301,1,US Forest Service,LNF,Left Mule,8 miles east of Highway 200/Seeley Lake.  Includes Morrell lookout Rd 4365 and Cottonwood Lakes Rd 477.,Landings,3B,None,5667,30,40,40,A,47.14093,-113.28517,,Completed,None
11/9/2021,203548,1,US Forest Service,FNF,Dewey 47,unit piles,Dozer Piles,2,None,4995,50,9,9,A,48.018,-114.423,,Completed,None
11/9/2021,177107,1,US Forest Service,LNF,Camelflage H Units Landings,7 miles northwest of St. Regis,Landings,2,None,4746,20,25,25,B,47.3457,-115.251,,Completed,None
11/9/2021,177099,1,US Forest Service,LNF,7 Mag L Units Landings,5 miles north of St. Regis,Landings,2,None,4332,15,0,50,A,47.3776,-115.052,,Completed,Self-limited (e.g. following test fire)
11/9/2021,201873,1,US Forest Service,BRF,Overwhich 4,FR 5699,Hand Piles,4,None,5035,9,6,6,A,45.6622,-114.28527,,Completed,None
11/9/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/9/2021,205689,1,US Forest Service,FNF,Dewey 52/52a Grapple Piles,High elevation grapple piles in Truman Creek drainage.,Dozer Piles,2,None,5506,50,20,20,A,48.00325,-114.4147,,Completed,None
11/9/2021,177060,1,US Forest Service,KNF,OLY Moly Landings,None,Landings,1,None,2200,100,10,20,A,48.5506,-115.948,,Completed,None
11/9/2021,204750,1,US Forest Service,GNF,Rail Trail,Recreational Trail Prism,Hand Piles,8A,None,6710,75,10,15,A,44.62023,-111.15726,,Completed,None
11/9/2021,204343,1,US Forest Service,HNF,Telegraph Mike Renig Hand Piles,Telegraph Mike Renig Gulch. West of CDT,Hand Piles,5,None,6605,20,0,15,A,46.51021,-112.30687,,Completed,Lack of resources
11/9/2021,176049,1,US Forest Service,BRF,Rombo Campground,Annual Clean-Up,Hand Piles,4,None,4482,9,1,1,A,45.7657,-114.281,,Completed,None
11/9/2021,204021,1,US Forest Service,FNF,How Now 606,none,Landings,2,None,4263,12,20,20,A,47.94847,-113.8602,,Completed,None
11/9/2021,203549,1,US Forest Service,FNF,"Dewey 48,49,49a",landings,Landings,2,None,4943,8,1,1,A,48.015,-114.419,,Completed,None
11/9/2021,205394,1,US Forest Service,FNF,How Now 7.08 piles,piles,Dozer Piles,2,None,3829,12,2,2,A,47.9451,-113.860201,,Completed,None
11/9/2021,203448,1,US Forest Service,KNF,Sterling Tower Landings,Landings from the Sterling Tower Fire Salvage Timber Sale,Landings,1,None,5347,25,0,5,B,48.63768,-115.07594,,Completed,Lack of resources
11/9/2021,203473,1,US Forest Service,LNF,2-Short Piles,Located approximately 7 miles west of Thompson Falls Mt and inside the Thompson Falls Impact Zone.,Landings,2,Thompson Falls,3431,50,40,40,A,47.584402,-115.462539,,Completed,None
11/9/2021,205701,1,US Forest Service,LNF,Spring Creek Piles,Approximately 8 miles NW of Plains MT,Landings,2,None,2603,20,3,3,A,47.54341,-115.00011,,Completed,None
11/9/2021,204625,1,US Forest Service,BRF,Barley - FY20 Contract Handpiles,South and East of private property in Barley Creek ,Hand Piles,4,None,4809,9,100,100,A,45.84159,-113.93319,,Completed,None
11/9/2021,205052,1,US Forest Service,FNF,Hell Roaring Hand Piles ,Adjacent to the summit house of Whitefish Mountain Resort ,Hand Piles,2,None,6706,35,1,1,A,48.502579,-114.34259,,Completed,None
11/9/2021,205691,1,US Forest Service,KNF,Deep Grave Unit 110,Exc. Piles off the Deep Divide Road.,Other Mechanical,1,None,4278,10,69,69,A,48.80766,-114.84231,,Completed,None
11/9/2021,205667,1,US Forest Service,KNF,Pipe Bull Landings,Landing piles from timber harvest from 2017 and 2018,Landings,1,None,3808,20,15,20,A,48.50137,-115.62286,,Completed,None
11/9/2021,201173,1,US Forest Service,LNF,Smokey-Quartz Landings-Sand Gulch,"Sand Gulch:  Landing Piles in the below sections
T15N, R26W, Sections 25 & 36
T15N, R25W, Sections 29, 30, 31, & 32
 ",Landings,3A,None,4449,5,3,21,A,47.02702,-114.79957,,Completed,None
11/9/2021,171939,1,US Forest Service,BDF,D2 Pioneer Byway,"Developed and dispersed sites along the Pioneer Scenic Byway, 17 miles SSW of Wise River MT",Hand Piles,7,None,6800,4,0,3,A,45.601,-113.094,,Completed,Decided not to burn - other
11/9/2021,176051,1,US Forest Service,BRF,Fales Flat Campground,Annual Clean-Up,Hand Piles,4,None,5111,9,1,1,A,45.7463,-114.444,,Completed,None
11/9/2021,201672,1,US Forest Service,FNF,Martin 101 RHCA Hand Piles,"1.5 miles West of Olney, MT",Hand Piles,2,None,3279,20,0,10,A,48.543627,-114.604682,,Completed,Not in prescription
11/9/2021,204361,1,US Forest Service,LNF,Lower Blackfoot Corridor Unit M6 hand piles,1.3 miles northeast of the confluence of Gold Creek and Blackfoot River.,Hand Piles,3A,Missoula,3623,5,10,10,A,46.937715,-113.667634,,Completed,None
11/9/2021,170462,1,US Forest Service,KNF,Troy Airport Landing,Troy Airport gravel pit,Other Mechanical,1,None,2011,28.85,1,1,A,48.48,-115.902,,Completed,None
11/9/2021,203306,1,US Forest Service,BRF,N. Reimel FY20 Contract Handpiles,FY20 Contract Handpiles - part of the Tolan Ecoburn unit; Access through Reimel Creek Ranch (with permission only) or of Reimel Creek Road,Hand Piles,4,None,4840,2,15,15,A,45.83081,-113.943063,,Completed,None
11/9/2021,202638,1,US Forest Service,HNF,Ethel Unit 18,"Six miles SW of Lincoln. Upslope of Stemple Pass road, south aspect. Near McClellan Gulch.",Broadcast,6,None,5595,42.85,0,2,A,46.8846,-112.617,Hand pile burning along unit boundary,Completed,Lack of resources
11/9/2021,203550,1,US Forest Service,FNF,"Dewey 51,51a",grapple piles,Dozer Piles,2,None,4926,8,13,13,A,48.007,-114.407,,Completed,None
11/9/2021,205374,1,US Forest Service,FNF,Crystal Cedar machine piles,N. of Columbia Falls,Other Mechanical,2,Kalispell,3222,20,50,50,A,48.40192,-114.18837,,Completed,None
11/9/2021,203484,1,US Forest Service,FNF,Haney-Holbrook,"4 miles North/Northwest of Whitefish, MT
Piles created summer 2019 and fully cured, duff is shallow so shouldn't be much residual smoke after day of ignition. ",Hand Piles,2,Kalispell,3513,20,10,10,A,48.466763,-114.368919,,Completed,None
11/9/2021,204756,1,US Forest Service,BRF,cinnabar piles,clean machine piles,Landings,5,None,6916,20,0,20,A,46.619783,-113.804279,Machine piles from Cinnabar Fire fuel break,Completed,Already accomplished
11/10/2021,177061,1,US Forest Service,KNF,Kootenai Face Off landings,kootenai mtn.,Landings,1,None,2583,100,4,5,A,48.4677,-115.837,,Completed,None
11/10/2021,177107,1,US Forest Service,LNF,Camelflage H Units Landings,7 miles northwest of St. Regis,Landings,2,None,4746,20,30,30,A,47.3457,-115.251,,Completed,None
11/10/2021,205704,1,US Forest Service,FNF,"Dewey 10, 11, 30, 30a",Dewey grapple piles units above 4500',Dozer Piles,2,None,4909,50,80,80,A,48.02369,-114.42466,,Completed,None
11/10/2021,203973,1,US Forest Service,FNF,HHGV Admin site,administrative site fuels reduction,Hand Piles,2,None,3275,15,1,1,A,48.39228,-114.02778,1 handpile,Completed,None
11/10/2021,205706,1,US Forest Service,FNF,"Dewey 40, 40a, 45",Dewey grapple pile units above 4000',Dozer Piles,2,Kalispell,4300,50,80,80,A,48.03643,-114.43565,,Completed,None
11/10/2021,205697,1,US Forest Service,KNF,Deep Grave 117 Exc Piles,Off the Deep Divide Road,Other Mechanical,1,None,3686,10,39,39,A,48.81518,-114.8563,,Completed,None
11/10/2021,177099,1,US Forest Service,LNF,7 Mag L Units Landings,5 miles north of St. Regis,Landings,2,None,4332,15,0,20,A,47.3776,-115.052,,Completed,Lack of resources
11/10/2021,204042,1,US Forest Service,FNF,"Dewey 504, 505",Unit piles West of Wild Bill Creek accessible from lower road,Dozer Piles,2,Kalispell,4633,12,23,23,A,48.01945,-114.44892,,Completed,None
11/10/2021,203310,1,US Forest Service,BRF,Needle 3 FY20 Contract Handpiles,Located east of the East fork road along FS Road #724 and south of Needle Creek. FY20 Contract handpiles (also part of Meadow Vapor Unit #9),Hand Piles,4,None,5480,2,4,4,A,45.91883,-113.71524,,Completed,None
11/10/2021,203308,1,US Forest Service,BRF,Needle 1 FY20 Contract Handpiles ,Located off the East Fork along FS Road #724 north of Needle Creek. FY20 Contract Handpiles (part of Meadow Vapor Unit #8),Hand Piles,4,None,5418,2,8,11,A,45.92307,-113.720051,,Completed,None
11/10/2021,204034,1,US Forest Service,LNF,Marshall Woods Unit 71 West Hand Piles,Main Stem Rattlesnake Creek Hand piles,Hand Piles,3A,Missoula,3898,5,15,15,A,46.93989,-113.95851,light concentration of clean hand piles,Completed,None
11/10/2021,203309,1,US Forest Service,BRF,Needle 2 FY20 Contract Handpiles,Located east off the East Fork road along #724 Road and just south of Needle Creek. FY20 Contract Handpiles (also part of Meadow Vapor Unit #9),Hand Piles,4,None,5673,2,8,8,A,45.92128,-113.71258,,Completed,None
11/10/2021,204750,1,US Forest Service,GNF,Rail Trail,Recreational Trail Prism,Hand Piles,8A,None,6710,75,10,15,A,44.62023,-111.15726,,Completed,None
11/10/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,10,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/10/2021,202638,1,US Forest Service,HNF,Ethel Unit 18,"Six miles SW of Lincoln. Upslope of Stemple Pass road, south aspect. Near McClellan Gulch.",Broadcast,6,None,5595,42.85,0,2,A,46.8846,-112.617,Hand pile burning along unit boundary,Completed,Lack of resources
11/10/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,10,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Lack of resources
11/10/2021,203306,1,US Forest Service,BRF,N. Reimel FY20 Contract Handpiles,FY20 Contract Handpiles - part of the Tolan Ecoburn unit; Access through Reimel Creek Ranch (with permission only) or of Reimel Creek Road,Hand Piles,4,None,4840,2,0,15,A,45.83081,-113.943063,,Completed,Already accomplished
11/10/2021,204343,1,US Forest Service,HNF,Telegraph Mike Renig Hand Piles,Telegraph Mike Renig Gulch. West of CDT,Hand Piles,5,None,6605,20,0,15,A,46.51021,-112.30687,,Completed,Decided not to burn - other
11/10/2021,205699,1,US Forest Service,KNF,Deep Grave 112 Exc Piles,Off the Deep Divide Road.,Other Mechanical,1,None,4197,10,36,36,A,48.80314,-114.84592,,Completed,None
11/10/2021,200870,1,US Forest Service,KNF,Flower Cr,Clean excavator piles- covers 15 units; estimate 200 piles total---looking to burn anytime that air ventilation is favorable- City municipal watershed,Other Mechanical,1,Libby,3559,20,10,10,A,48.35135,-115.62502,only 20-30 excavator piles planned; ignition at 1200,Completed,None
11/12/2021,204975,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 19,7006 road off Laughing Water road North of Dickey Lake,Other Mechanical,1,None,3405,10,0,35,A,48.72297,-114.81527,,Completed,Lack of resources
11/12/2021,170553,1,US Forest Service,LNF,St. Regis Compound,St. Regis Compound,Understory,2,None,2800,20.2,10,10,A,47.3058,-115.107,,Completed,None
11/12/2021,205700,1,US Forest Service,KNF,Deep Grave 113 Exc Piles,Deep Divide Road,Other Mechanical,1,None,4043,10,70,70,A,48.79669,-114.84592,,Completed,None
11/12/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,0,1,A,47.9204,-113.518,,Completed,Decided not to burn - other
11/13/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,0,1,A,47.9204,-113.518,,Completed,Decided not to burn - other
11/14/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,0,1,A,47.9204,-113.518,,Completed,Decided not to burn - other
11/15/2021,204018,1,US Forest Service,FNF,How Now 501,none,Landings,2,None,4263,12,0,5,A,47.94847,-113.8602,,Completed,Decided not to burn - other
11/15/2021,202411,1,US Forest Service,GNF,Lonesome Wood Hand piles unit 26 and 30,"unit 26 near cherry crk campground along the denny creek road, all piles are within 300 ft of a road.  Unit 30 piles are within 100 ft of private south of lonesomehurst campground and on the west side of denny creek road",Hand Piles,8A,None,6653,15,0,10,A,44.75301,-111.27467,,Completed,Decided not to burn - other
11/15/2021,176046,1,US Forest Service,BRF,West Fork Barn,Horse Barn,Hand Piles,4,None,4417,9,0,1,A,45.8047,-114.268,,Completed,Not in prescription
11/15/2021,204019,1,US Forest Service,FNF,How Now 502,none,Landings,2,None,4263,12,0,10,A,47.94847,-113.8602,,Completed,Decided not to burn - other
11/15/2021,177107,1,US Forest Service,LNF,Camelflage H Units Landings,7 miles northwest of St. Regis,Landings,2,None,4746,20,40,40,A,47.3457,-115.251,,Completed,None
11/15/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/15/2021,201173,1,US Forest Service,LNF,Smokey-Quartz Landings-Sand Gulch,"Sand Gulch:  Landing Piles in the below sections
T15N, R26W, Sections 25 & 36
T15N, R25W, Sections 29, 30, 31, & 32
 ",Landings,3A,None,4449,5,0,22,A,47.02702,-114.79957,,Completed,Not in prescription
11/15/2021,205387,1,US Forest Service,FNF,How Now 7.02 piles,sixmile piles,Dozer Piles,2,None,3238,12,0,11,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205404,1,US Forest Service,FNF,How Now 819 piles,piles,Dozer Piles,2,None,3829,12,10,10,A,47.9451,-113.8602,,Completed,None
11/15/2021,205385,1,US Forest Service,FNF,How Now 6.07 piles,sixmile piles,Dozer Piles,2,None,3829,12,0,7,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205393,1,US Forest Service,FNF,"How Now 7.04,7.05 piles",piles,Dozer Piles,2,None,3829,12,0,7,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205383,1,US Forest Service,FNF,How Now 6.01 Piles,20 grapple piles,Dozer Piles,2,None,4961,12,10,20,A,47.9451,-113.8602,,Completed,None
11/15/2021,205388,1,US Forest Service,FNF,How Now 7.01 piles,sixmile piles,Dozer Piles,2,None,3829,12,8,8,A,47.9451,-113.8602,,Completed,None
11/15/2021,205397,1,US Forest Service,FNF,"How Now 801,802 piles",piles,Dozer Piles,2,None,3829,12,8,15,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205392,1,US Forest Service,FNF,"How Now 7,8,8.1 piles",piles,Dozer Piles,2,None,3829,12,11,11,A,47.9451,-113.8602,,Completed,None
11/15/2021,205384,1,US Forest Service,FNF,How Now 6.03,"Sixmile, piles",Dozer Piles,2,None,3829,12,15,38,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205399,1,US Forest Service,FNF,How Now 807 piles,piles,Dozer Piles,2,None,3829,12,0,2,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205402,1,US Forest Service,FNF,"How Now 816, 818 piles",piles,Dozer Piles,2,None,3829,12,9,9,A,47.9451,-113.8602,,Completed,None
11/15/2021,205390,1,US Forest Service,FNF,How Now 7.03 Piles,piles,Dozer Piles,2,None,3829,12,2,2,A,47.9451,-113.8602,,Completed,None
11/15/2021,205403,1,US Forest Service,FNF,How Now 817 piles,piles,Dozer Piles,2,None,3829,12,6,6,A,47.9451,-113.8602,,Completed,None
11/15/2021,204020,1,US Forest Service,FNF,How Now 503,none,Landings,2,None,4263,12,0,20,A,47.94847,-113.8602,,Completed,Technical difficulties
